,conf,currYr,label,source,value,year,unit
0,86.0,1.0,Net current assets liabilities,Net current assets liabilities 3528 2874,3528,2017.0,
1,96.0,0.0,Net current assets liabilities,Net current assets liabilities 3528 2874,2874,2016.0,
2,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 23700 27474,23700,2017.0,
3,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 23700 27474,27474,2016.0,
4,72.0,1.0,Creditors amounts falling due after more than one year,Creditors amounts falling due after more than one year  40543  41512,40543,2017.0,
5,92.0,0.0,Creditors amounts falling due after more than one year,Creditors amounts falling due after more than one year  40543  41512,41512,2016.0,
