,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Notes,Notes 2018 2017,2018,2018.0,£
1,95.0,0.0,Notes,Notes 2018 2017,2017,2017.0,£
2,91.0,1.0,Fixed Assets,Fixed Assets 3048 2806,3048,2018.0,£
3,96.0,0.0,Fixed Assets,Fixed Assets 3048 2806,2806,2017.0,£
4,70.0,1.0,Current Assets,Current Assets 83218 49097,83218,2018.0,£
5,84.0,0.0,Current Assets,Current Assets 83218 49097,49097,2017.0,£
6,80.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 24045 20732,24045,2018.0,£
7,80.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 24045 20732,20732,2017.0,£
8,57.0,1.0,Net current assets liabilities,Net current assets liabilities 59173 28365,59173,2018.0,£
9,71.0,0.0,Net current assets liabilities,Net current assets liabilities 59173 28365,28365,2017.0,£
10,90.0,1.0,Total assets less current liabilities,Total assets less current liabilities 62221 31171,62221,2018.0,£
11,90.0,0.0,Total assets less current liabilities,Total assets less current liabilities 62221 31171,31171,2017.0,£
12,95.0,1.0,Accruals and deferred income,Accruals and deferred income 955 825,955,2018.0,£
13,95.0,0.0,Accruals and deferred income,Accruals and deferred income 955 825,825,2017.0,£
14,96.0,1.0,Total net assets liabilities,Total net assets liabilities 61266 30346,61266,2018.0,£
15,96.0,0.0,Total net assets liabilities,Total net assets liabilities 61266 30346,30346,2017.0,£
16,73.0,1.0,Capital and reserves,Capital and reserves 61266 30346,61266,2018.0,£
17,73.0,0.0,Capital and reserves,Capital and reserves 61266 30346,30346,2017.0,£
