,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Note,Note 2017 2016,2017,2017.0,£
1,96.0,0.0,Note,Note 2017 2016,2016,2016.0,£
2,95.0,1.0,Debtors amounts falling due within one year,Debtors amounts falling due within one year 2 197279 197279,197279,2017.0,£
3,95.0,0.0,Debtors amounts falling due within one year,Debtors amounts falling due within one year 2 197279 197279,197279,2016.0,£
4,95.0,1.0,Net assets,Net assets 197279 197279,197279,2017.0,£
5,96.0,0.0,Net assets,Net assets 197279 197279,197279,2016.0,£
6,96.0,1.0,Calledup share capital,Calledup share capital 3 100 100,100,2017.0,£
7,96.0,0.0,Calledup share capital,Calledup share capital 3 100 100,100,2016.0,£
8,96.0,1.0,Profit and loss account,Profit and loss account 197179 197179,197179,2017.0,£
9,96.0,0.0,Profit and loss account,Profit and loss account 197179 197179,197179,2016.0,£
10,96.0,1.0,Shareholders funds,Shareholders funds 197279 197279,197279,2017.0,£
11,96.0,0.0,Shareholders funds,Shareholders funds 197279 197279,197279,2016.0,£
