,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Notes,Notes 2917 2016,2917,2006.0,£
1,75.0,0.0,Notes,Notes 2917 2016,2016,2005.0,£
2,93.0,1.0,Fixed Assets,Fixed Assets 215930 220641,215930,2006.0,£
3,90.0,0.0,Fixed Assets,Fixed Assets 215930 220641,220641,2005.0,£
4,49.0,1.0,Current Assets,Current Assets 73885 68339,73885,2006.0,£
5,66.0,0.0,Current Assets,Current Assets 73885 68339,68339,2005.0,£
6,96.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 49983 10097,49983,2006.0,£
7,96.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 49983 10097,10097,2005.0,£
8,11.0,1.0,Net current assets liabilities,Net current assets liabilities 23902 58242,23902,2006.0,£
9,0.0,0.0,Net current assets liabilities,Net current assets liabilities 23902 58242,58242,2005.0,£
10,75.0,1.0,Total net assets liabilities,Total net assets liabilities 119817 47840,119817,2006.0,£
11,75.0,0.0,Total net assets liabilities,Total net assets liabilities 119817 47840,47840,2005.0,£
12,82.0,1.0,Capital and reserves,Capital and reserves 119817 47840,119817,2006.0,£
13,82.0,0.0,Capital and reserves,Capital and reserves 119817 47840,47840,2005.0,£
