,conf,currYr,label,source,value,year,unit
0,89.0,1.0,Notes,Notes 31032018 30092016,31032018,2006.0,£
1,89.0,0.0,Notes,Notes 31032018 30092016,30092016,2005.0,£
2,94.0,1.0,Current Assets,Current Assets 28571 74790,28571,2006.0,£
3,89.0,0.0,Current Assets,Current Assets 28571 74790,74790,2005.0,£
4,95.0,1.0,Net current assets liabilities,Net current assets liabilities 53746 33021,53746,2006.0,£
5,96.0,0.0,Net current assets liabilities,Net current assets liabilities 53746 33021,33021,2005.0,£
6,94.0,1.0,Total assets less current liabilities,Total assets less current liabilities 33746 32399,33746,2006.0,£
7,74.0,0.0,Total assets less current liabilities,Total assets less current liabilities 33746 32399,32399,2005.0,£
8,96.0,1.0,Total net assets liabilities,Total net assets liabilities 53746 32399,53746,2006.0,£
9,96.0,0.0,Total net assets liabilities,Total net assets liabilities 53746 32399,32399,2005.0,£
10,96.0,1.0,Capital and reserves,Capital and reserves 53746 32399,53746,2006.0,£
11,94.0,0.0,Capital and reserves,Capital and reserves 53746 32399,32399,2005.0,£
