,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Notes,Notes 2017 2016,2017,2006.0,€
1,95.0,0.0,Notes,Notes 2017 2016,2016,2005.0,€
2,96.0,1.0,Current Assets,Current Assets 20265 17837,20265,2006.0,€
3,95.0,0.0,Current Assets,Current Assets 20265 17837,17837,2005.0,€
4,95.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 213549 198043,213549,2006.0,€
5,95.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 213549 198043,198043,2005.0,€
6,96.0,1.0,Net current assets liabilities,Net current assets liabilities 193284 180206,193284,2006.0,€
7,95.0,0.0,Net current assets liabilities,Net current assets liabilities 193284 180206,180206,2005.0,€
8,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 193284 180206,193284,2006.0,€
9,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 193284 180206,180206,2005.0,€
10,22.0,1.0,Provisions for liabilities,Provisions for liabilities 1850 1750,1850,2006.0,€
11,84.0,0.0,Provisions for liabilities,Provisions for liabilities 1850 1750,1750,2005.0,€
12,92.0,1.0,Total net assets liabilities,Total net assets liabilities 195134 181956,195134,2006.0,€
13,92.0,0.0,Total net assets liabilities,Total net assets liabilities 195134 181956,181956,2005.0,€
14,92.0,1.0,Capital and reserves,Capital and reserves 195134 181956,195134,2006.0,€
15,92.0,0.0,Capital and reserves,Capital and reserves 195134 181956,181956,2005.0,€
