,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Debtors,Debtors 40092 40040,40092,2018.0,£
1,96.0,0.0,Debtors,Debtors 40092 40040,40040,2017.0,£
2,94.0,1.0,Cash at bank and in hand,Cash at bank and in hand 2915 3434,2915,2018.0,£
3,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 2915 3434,3434,2017.0,£
4,96.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 240 240,240,2018.0,£
5,96.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 240 240,240,2017.0,£
6,90.0,1.0,Net current assets,Net current assets 42767 43234,42767,2018.0,£
7,96.0,0.0,Net current assets,Net current assets 42767 43234,43234,2017.0,£
8,95.0,1.0,Total assets less current liabilities,Total assets less current liabilities 42767 43234,42767,2018.0,£
9,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 42767 43234,43234,2017.0,£
10,95.0,1.0,Net assets,Net assets 42767 43234,42767,2018.0,£
11,96.0,0.0,Net assets,Net assets 42767 43234,43234,2017.0,£
12,96.0,1.0,Called up share capital,Called up share capital 100 100,100,2018.0,£
13,96.0,0.0,Called up share capital,Called up share capital 100 100,100,2017.0,£
14,96.0,1.0,Profit and loss account,Profit and loss account 42667 43134,42667,2018.0,£
15,96.0,0.0,Profit and loss account,Profit and loss account 42667 43134,43134,2017.0,£
16,94.0,1.0,Shareholders funds,Shareholders funds 42767 43234,42767,2018.0,£
17,96.0,0.0,Shareholders funds,Shareholders funds 42767 43234,43234,2017.0,£
