,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Called up share capital not paid,Called up share capital not paid 000  000,000,2006.0,€
1,70.0,0.0,Called up share capital not paid,Called up share capital not paid 000  000,000,2005.0,€
2,96.0,1.0,Intangible Assets,Intangible Assets 000 000,000,2006.0,€
3,95.0,0.0,Intangible Assets,Intangible Assets 000 000,000,2005.0,€
4,95.0,1.0,Tangible fixed Assets,Tangible fixed Assets 2 15200 48500,15200,2006.0,€
5,96.0,0.0,Tangible fixed Assets,Tangible fixed Assets 2 15200 48500,48500,2005.0,€
6,96.0,1.0,Investments,Investments 000 000,000,2006.0,€
7,96.0,0.0,Investments,Investments 000 000,000,2005.0,€
8,96.0,1.0,Investments,Investments 000 000,000,2006.0,€
9,96.0,0.0,Investments,Investments 000 000,000,2005.0,€
10,96.0,1.0,Accruals and deferred income,Accruals and deferred income 000 000,000,2006.0,€
11,96.0,0.0,Accruals and deferred income,Accruals and deferred income 000 000,000,2005.0,€
12,96.0,1.0,Untaxed reserves,Untaxed reserves 000 000,000,2006.0,€
13,95.0,0.0,Untaxed reserves,Untaxed reserves 000 000,000,2005.0,€
