,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Current assets,Current assets 22865 19312,22865,2017.0,£
1,93.0,0.0,Current assets,Current assets 22865 19312,19312,2016.0,£
2,95.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 11279 11841,11279,2017.0,£
3,95.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 11279 11841,11841,2016.0,£
4,93.0,1.0,NET CURRENT ASSETS,NET CURRENT ASSETS 11586 7471,11586,2017.0,£
5,96.0,0.0,NET CURRENT ASSETS,NET CURRENT ASSETS 11586 7471,7471,2016.0,£
6,95.0,1.0,TOTAL ASSETS LESS CURRENT LIABILITIES,TOTAL ASSETS LESS CURRENT LIABILITIES 11586 7471,11586,2017.0,£
7,95.0,0.0,TOTAL ASSETS LESS CURRENT LIABILITIES,TOTAL ASSETS LESS CURRENT LIABILITIES 11586 7471,7471,2016.0,£
8,92.0,1.0,Capital and reserves,Capital and reserves 11586 7471,11586,2017.0,£
9,96.0,0.0,Capital and reserves,Capital and reserves 11586 7471,7471,2016.0,£
10,96.0,1.0,Mr A W Shercliff,Mr A W Shercliff 4049 4011 38,4011,2017.0,£
11,96.0,0.0,Mr A W Shercliff,Mr A W Shercliff 4049 4011 38,38,2016.0,£
12,96.0,1.0,Mr A W Shercliff,Mr A W Shercliff 8641 4592 4049,4592,2017.0,£
13,96.0,0.0,Mr A W Shercliff,Mr A W Shercliff 8641 4592 4049,4049,2016.0,£
