,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Tangible assets,Tangible assets 1718657 1776053,1718657,2017.0,£
1,96.0,0.0,Tangible assets,Tangible assets 1718657 1776053,1776053,2016.0,£
2,96.0,1.0,Stocks,Stocks 450772 512405,450772,2017.0,£
3,96.0,0.0,Stocks,Stocks 450772 512405,512405,2016.0,£
4,96.0,1.0,Debtors amounts falling due within one year,Debtors amounts falling due within one year 124191 117678,124191,2017.0,£
5,96.0,0.0,Debtors amounts falling due within one year,Debtors amounts falling due within one year 124191 117678,117678,2016.0,£
6,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 646792 386686,646792,2017.0,£
7,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 646792 386686,386686,2016.0,£
8,96.0,1.0,Creditors amounts falling due within one year,year 143163 107469,143163,2017.0,£
9,96.0,0.0,Creditors amounts falling due within one year,year 143163 107469,107469,2016.0,£
10,96.0,1.0,Net current assets,Net current assets 1078592 909300,1078592,2017.0,£
11,95.0,0.0,Net current assets,Net current assets 1078592 909300,909300,2016.0,£
12,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 2797249 2685353,2797249,2017.0,£
13,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 2797249 2685353,2685353,2016.0,£
14,15.0,1.0,Deferred tax,Deferred tax 36178 45364,36178,2017.0,£
15,96.0,0.0,Deferred tax,Deferred tax 36178 45364,45364,2016.0,£
16,95.0,1.0,Net assets,Net assets 2722506 2992854,2722506,2017.0,£
17,96.0,0.0,Net assets,Net assets 2722506 2992854,2992854,2016.0,£
0,96.0,1.0,Called up share capital,Called up share capital 8 100050 100050,100050,2017.0,£
1,96.0,0.0,Called up share capital,Called up share capital 8 100050 100050,100050,2016.0,£
2,96.0,1.0,Profit and loss account,Profit and loss account 2622456 2492804,2622456,2017.0,£
3,93.0,0.0,Profit and loss account,Profit and loss account 2622456 2492804,2492804,2016.0,£
