,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Tangible assets,Tangible assets 6 97097 92230,97097,2016.0,£
1,96.0,0.0,Tangible assets,Tangible assets 6 97097 92230,92230,2015.0,£
2,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 4621 1082,4621,2016.0,£
3,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 4621 1082,1082,2015.0,£
4,95.0,1.0,CREDITORS amounts falling due within one year,CREDITORS amounts falling due within one year 9 30918 34440,30918,2016.0,£
5,96.0,0.0,CREDITORS amounts falling due within one year,CREDITORS amounts falling due within one year 9 30918 34440,34440,2015.0,£
6,96.0,1.0,NET CURRENT LIABILITIES,NET CURRENT LIABILITIES 24936 33358,24936,2016.0,£
7,96.0,0.0,NET CURRENT LIABILITIES,NET CURRENT LIABILITIES 24936 33358,33358,2015.0,£
8,69.0,1.0,TOTAL NET ASSETS vel,TOTAL NET ASSETS vel 72161 38872,72161,2016.0,£
9,95.0,0.0,TOTAL NET ASSETS vel,TOTAL NET ASSETS vel 72161 38872,38872,2015.0,£
10,96.0,1.0,General,General 10 71370 58872,71370,2016.0,£
11,95.0,0.0,General,General 10 71370 58872,58872,2015.0,£
12,94.0,1.0,TOTAL FUNDS,TOTAL FUNDS 72161 58872,72161,2016.0,£
13,91.0,0.0,TOTAL FUNDS,TOTAL FUNDS 72161 58872,58872,2015.0,£
0,95.0,1.0,General Restricted Total funds Total funds funds funds,funds funds 2017 2016,2017,2016.0,£
1,95.0,0.0,General Restricted Total funds Total funds funds funds,funds funds 2017 2016,2016,2015.0,£
2,95.0,1.0,Donations and legacies,Donations and legacies 2 26117 69154 95271 116404,95271,2016.0,£
3,91.0,0.0,Donations and legacies,Donations and legacies 2 26117 69154 95271 116404,116404,2015.0,£
4,96.0,1.0,TOTAL INCOME AND ENDOWMENTS,TOTAL INCOME AND ENDOWMENTS 26117 69154 95271 116404,95271,2016.0,£
5,94.0,0.0,TOTAL INCOME AND ENDOWMENTS,TOTAL INCOME AND ENDOWMENTS 26117 69154 95271 116404,116404,2015.0,£
6,83.0,1.0,Charitable activities,Charitable activities 3 8862 73120 81982 110952,81982,2016.0,£
7,94.0,0.0,Charitable activities,Charitable activities 3 8862 73120 81982 110952,110952,2015.0,£
8,96.0,1.0,TOTAL EXPENDITURE,TOTAL EXPENDITURE 8862 73120 81982 110952,81982,2016.0,£
9,93.0,0.0,TOTAL EXPENDITURE,TOTAL EXPENDITURE 8862 73120 81982 110952,110952,2015.0,£
10,42.0,1.0,NET INCOMEEXPENDITURE FOR THE YEAR,NET INCOMEEXPENDITURE FOR THE YEAR 17255 3966 13289 5452,13289,2016.0,£
11,96.0,0.0,NET INCOMEEXPENDITURE FOR THE YEAR,NET INCOMEEXPENDITURE FOR THE YEAR 17255 3966 13289 5452,5452,2015.0,£
12,96.0,1.0,TRANSFER BETWEEN FUNDS,TRANSFER BETWEEN FUNDS 4757 4757,4757,2016.0,£
13,95.0,0.0,TRANSFER BETWEEN FUNDS,TRANSFER BETWEEN FUNDS 4757 4757,4757,2015.0,£
14,95.0,1.0,NET MOVEMENT IN FUNDS,NET MOVEMENT IN FUNDS 12498 791 13289 5452,13289,2016.0,£
15,96.0,0.0,NET MOVEMENT IN FUNDS,NET MOVEMENT IN FUNDS 12498 791 13289 5452,5452,2015.0,£
16,96.0,1.0,TOTAL FUNDS brought forward as restated,TOTAL FUNDS brought forward as restated 8872  58872 53420,58872,2016.0,£
17,95.0,0.0,TOTAL FUNDS brought forward as restated,TOTAL FUNDS brought forward as restated 8872  58872 53420,53420,2015.0,£
18,90.0,1.0,TOTAL FUNDS carried forward,TOTAL FUNDS carried forward 10 71370 791 72161 8872,72161,2016.0,£
19,96.0,0.0,TOTAL FUNDS carried forward,TOTAL FUNDS carried forward 10 71370 791 72161 8872,8872,2015.0,£
