,conf,currYr,label,source,value,year,unit
0,97.0,1.0,Called up share capital not paid,Called up share capital not paid 4 4,4,2017.0,£
1,97.0,0.0,Called up share capital not paid,Called up share capital not paid 4 4,4,2016.0,£
2,96.0,1.0,Current assets,Current assets 1225 480,1225,2017.0,£
3,95.0,0.0,Current assets,Current assets 1225 480,480,2016.0,£
4,95.0,1.0,Net current assets,Net current assets 450 480,450,2017.0,£
5,96.0,0.0,Net current assets,Net current assets 450 480,480,2016.0,£
6,43.0,1.0,Total assets less current liabilities,Total assets less current liabilities 454 484,454,2017.0,£
7,60.0,0.0,Total assets less current liabilities,Total assets less current liabilities 454 484,484,2016.0,£
8,96.0,1.0,Accruals and deferred income,Accruals and deferred income 450 480,450,2017.0,£
9,95.0,0.0,Accruals and deferred income,Accruals and deferred income 450 480,480,2016.0,£
10,66.0,1.0,Net assets,Net assets 4 4,4,2017.0,£
11,71.0,0.0,Net assets,Net assets 4 4,4,2016.0,£
12,97.0,1.0,Capital and reserves,Capital and reserves 4 4,4,2017.0,£
13,96.0,0.0,Capital and reserves,Capital and reserves 4 4,4,2016.0,£
