,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Cash at bank,Cash at bank 39000 26515,39000,2017.0,£
1,96.0,0.0,Cash at bank,Cash at bank 39000 26515,26515,2016.0,£
2,93.0,1.0,TOTAL ASSETS LESS CURRENT LIABILITIES,TOTAL ASSETS LESS CURRENT LIABILITIES 38870 26385,38870,2017.0,£
3,95.0,0.0,TOTAL ASSETS LESS CURRENT LIABILITIES,TOTAL ASSETS LESS CURRENT LIABILITIES 38870 26385,26385,2016.0,£
4,96.0,1.0,Unrestricted funds as at ..,Unrestricted funds as at 01.10.2016 2015 26385 23730,26385,2017.0,£
5,96.0,0.0,Unrestricted funds as at ..,Unrestricted funds as at 01.10.2016 2015 26385 23730,23730,2016.0,£
6,96.0,1.0,SurplusDeficit of Income over Expenditure for the Year,SurplusDeficit of Income over Expenditure for the Year 12485 2655,12485,2017.0,£
7,95.0,0.0,SurplusDeficit of Income over Expenditure for the Year,SurplusDeficit of Income over Expenditure for the Year 12485 2655,2655,2016.0,£
8,95.0,1.0,Unrestricted Fund Balance at ..,Unrestricted Fund Balance at 30.09.2017 2016 38870 26385,38870,2017.0,£
9,95.0,0.0,Unrestricted Fund Balance at ..,Unrestricted Fund Balance at 30.09.2017 2016 38870 26385,26385,2016.0,£
0,96.0,1.0,Puppet show production costs,Puppet show production costs 18827 5505,18827,2017.0,£
1,96.0,0.0,Puppet show production costs,Puppet show production costs 18827 5505,5505,2016.0,£
2,96.0,1.0,Accountancy fee,Accountancy fee 100 100,100,2017.0,£
3,83.0,0.0,Accountancy fee,Accountancy fee 100 100,100,2016.0,£
4,95.0,1.0,Total resources expended,Total resources expended 27586 5592,27586,2017.0,£
5,96.0,0.0,Total resources expended,Total resources expended 27586 5592,5592,2016.0,£
6,96.0,1.0,Opening reserves as at st October,Opening reserves as at 1st October 20162015 26385 23730,26385,2017.0,£
7,96.0,0.0,Opening reserves as at st October,Opening reserves as at 1st October 20162015 26385 23730,23730,2016.0,£
8,96.0,1.0,Movement in the calendar year,Movement in the calendar year 12485 2655,12485,2017.0,£
9,96.0,0.0,Movement in the calendar year,Movement in the calendar year 12485 2655,2655,2016.0,£
10,95.0,1.0,Closing reserves as at th September,Closing reserves as at 30th September 20172016 38870 26385,38870,2017.0,£
11,95.0,0.0,Closing reserves as at th September,Closing reserves as at 30th September 20172016 38870 26385,26385,2016.0,£
