,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Tangible assets,Tangible assets 13 2988313 1863735,2988313,2018.0,£
1,96.0,0.0,Tangible assets,Tangible assets 13 2988313 1863735,1863735,2017.0,£
2,96.0,1.0,Stocks,Stocks 14 36821 28140,36821,2018.0,£
3,96.0,0.0,Stocks,Stocks 14 36821 28140,28140,2017.0,£
4,96.0,1.0,Debtors,Debtors 15 2674506 1400541,2674506,2018.0,£
5,96.0,0.0,Debtors,Debtors 15 2674506 1400541,1400541,2017.0,£
6,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 221228 239593,221228,2018.0,£
7,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 221228 239593,239593,2017.0,£
8,95.0,1.0,Creditors amounts falling due within one year,one year 16 4247878 2506751,4247878,2018.0,£
9,95.0,0.0,Creditors amounts falling due within one year,one year 16 4247878 2506751,2506751,2017.0,£
10,96.0,1.0,Net current liabilities,Net current liabilities 1315323 838477,1315323,2018.0,£
11,84.0,0.0,Net current liabilities,Net current liabilities 1315323 838477,838477,2017.0,£
12,92.0,1.0,Total assets less current liabilities,Total assets less current liabilities 1672990 1025258,1672990,2018.0,£
13,90.0,0.0,Total assets less current liabilities,Total assets less current liabilities 1672990 1025258,1025258,2017.0,£
14,96.0,1.0,Creditors amounts falling due after more than one year,more than one year 17 1296492 575898,1296492,2018.0,£
15,95.0,0.0,Creditors amounts falling due after more than one year,more than one year 17 1296492 575898,575898,2017.0,£
16,96.0,1.0,Net assets,Net assets 376498 449360,376498,2018.0,£
17,20.0,0.0,Net assets,Net assets 376498 449360,449360,2017.0,£
18,96.0,1.0,Called up share capital,Called up share capital 20 152 152,152,2018.0,£
19,95.0,0.0,Called up share capital,Called up share capital 20 152 152,152,2017.0,£
20,96.0,1.0,Profit and loss reserves,Profit and loss reserves 376346 449208,376346,2018.0,£
21,96.0,0.0,Profit and loss reserves,Profit and loss reserves 376346 449208,449208,2017.0,£
22,96.0,1.0,Total equity,Total equity 376498 449360,376498,2018.0,£
23,95.0,0.0,Total equity,Total equity 376498 449360,449360,2017.0,£
