,conf,currYr,label,source,value,year,unit
0,94.0,1.0,FIXED ASSETS,FIXED ASSETS 3375 4500,3375,2018.0,£
1,95.0,0.0,FIXED ASSETS,FIXED ASSETS 3375 4500,4500,2017.0,£
2,90.0,1.0,CURRENT ASSETS,CURRENT ASSETS 17078 19850,17078,2018.0,£
3,95.0,0.0,CURRENT ASSETS,CURRENT ASSETS 17078 19850,19850,2017.0,£
4,94.0,1.0,Amounts falling due within one year,Amounts falling due within one year 20109 24301,20109,2018.0,£
5,96.0,0.0,Amounts falling due within one year,Amounts falling due within one year 20109 24301,24301,2017.0,£
6,93.0,1.0,NET CURRENT LIABILITIES,NET CURRENT LIABILITIES 3031 4451,3031,2018.0,£
7,94.0,0.0,NET CURRENT LIABILITIES,NET CURRENT LIABILITIES 3031 4451,4451,2017.0,£
8,96.0,1.0,LIABILITIES,LIABILITIES 344 49,344,2018.0,£
9,96.0,0.0,LIABILITIES,LIABILITIES 344 49,49,2017.0,£
10,96.0,1.0,CAPITAL AND RESERVES,CAPITAL AND RESERVES 344 49,344,2018.0,£
11,96.0,0.0,CAPITAL AND RESERVES,CAPITAL AND RESERVES 344 49,49,2017.0,£
