,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Notes,Notes 2017 2016,2017,2017.0,£
1,96.0,0.0,Notes,Notes 2017 2016,2016,2016.0,£
2,96.0,1.0,Intangible assets,Intangible assets 6400 6800,6400,2017.0,£
3,96.0,0.0,Intangible assets,Intangible assets 6400 6800,6800,2016.0,£
4,96.0,1.0,Tangible Assets,Tangible Assets 1607 1785,1607,2017.0,£
5,96.0,0.0,Tangible Assets,Tangible Assets 1607 1785,1785,2016.0,£
6,96.0,1.0,Cash at Bank and in hand,Cash at Bank and in hand 2111 2192,2111,2017.0,£
7,91.0,0.0,Cash at Bank and in hand,Cash at Bank and in hand 2111 2192,2192,2016.0,£
8,96.0,1.0,Amounts Falling Due Within One Year,Amounts Falling Due Within One Year 4931 7865,4931,2017.0,£
9,96.0,0.0,Amounts Falling Due Within One Year,Amounts Falling Due Within One Year 4931 7865,7865,2016.0,£
10,96.0,1.0,NET CURRENT ASSETS LIABILITIES,NET CURRENT ASSETS LIABILITIES 2820 3837,2820,2017.0,£
11,95.0,0.0,NET CURRENT ASSETS LIABILITIES,NET CURRENT ASSETS LIABILITIES 2820 3837,3837,2016.0,£
12,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 5187 4748,5187,2017.0,£
13,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 5187 4748,4748,2016.0,£
14,96.0,1.0,Called up share capital,Called up share capital 2 2,2,2017.0,£
15,97.0,0.0,Called up share capital,Called up share capital 2 2,2,2016.0,£
16,96.0,1.0,Profit and loss account,Profit and loss account 10 5185 4746,5185,2017.0,£
17,96.0,0.0,Profit and loss account,Profit and loss account 10 5185 4746,4746,2016.0,£
