,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Tangible assets,Tangible assets 5 750000 750000,750000,2017.0,£
1,96.0,0.0,Tangible assets,Tangible assets 5 750000 750000,750000,2016.0,£
2,59.0,1.0,Debtors,Debtors 6 20783 519556,20783,2017.0,£
3,91.0,0.0,Debtors,Debtors 6 20783 519556,519556,2016.0,£
4,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 57715 63099,57715,2017.0,£
5,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 57715 63099,63099,2016.0,£
6,96.0,1.0,Creditors amounts falling due within one year,within one year 7 423997 452516,423997,2017.0,£
7,96.0,0.0,Creditors amounts falling due within one year,within one year 7 423997 452516,452516,2016.0,£
8,95.0,1.0,Net current assets,Net current assets 154501 130139,154501,2017.0,£
9,96.0,0.0,Net current assets,Net current assets 154501 130139,130139,2016.0,£
10,87.0,1.0,Total assets less current liabilities,Total assets less current liabilities 904501 880139,904501,2017.0,£
11,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 904501 880139,880139,2016.0,£
12,96.0,1.0,Taxation including deferred tax,Taxation including deferred tax 50000 56000,50000,2017.0,£
13,96.0,0.0,Taxation including deferred tax,Taxation including deferred tax 50000 56000,56000,2016.0,£
14,95.0,1.0,Net assets,Net assets 854501 824139,854501,2017.0,£
15,96.0,0.0,Net assets,Net assets 854501 824139,824139,2016.0,£
16,96.0,1.0,Called up share capital,Called up share capital 100 100,100,2017.0,£
17,96.0,0.0,Called up share capital,Called up share capital 100 100,100,2016.0,£
18,96.0,1.0,Profit and loss account,Profit and loss account  854401 824039,854401,2017.0,£
19,70.0,0.0,Profit and loss account,Profit and loss account  854401 824039,824039,2016.0,£
20,96.0,1.0,Shareholders funds,Shareholders funds 854501 824139,854501,2017.0,£
21,96.0,0.0,Shareholders funds,Shareholders funds 854501 824139,824139,2016.0,£
