,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Tangible assets,Tangible assets 5 2211 2864,2211,2018.0,£
1,96.0,0.0,Tangible assets,Tangible assets 5 2211 2864,2864,2017.0,£
2,76.0,1.0,Stocks,Stocks 2450 3306,2450,2018.0,£
3,96.0,0.0,Stocks,Stocks 2450 3306,3306,2017.0,£
4,95.0,1.0,Debtors .,Debtors 6. 750 815,750,2018.0,£
5,96.0,0.0,Debtors .,Debtors 6. 750 815,815,2017.0,£
6,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 7496 3859,7496,2018.0,£
7,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 7496 3859,3859,2017.0,£
8,96.0,1.0,Creditors amounts falling due within one year,within one year  7 6312 5428,6312,2018.0,£
9,96.0,0.0,Creditors amounts falling due within one year,within one year  7 6312 5428,5428,2017.0,£
10,96.0,1.0,Net current assets,Net current assets 4384 2552,4384,2018.0,£
11,96.0,0.0,Net current assets,Net current assets 4384 2552,2552,2017.0,£
12,75.0,1.0,Total assets less current liabilities,Total assets less current liabilities 6595 5416,6595,2018.0,£
13,95.0,0.0,Total assets less current liabilities,Total assets less current liabilities 6595 5416,5416,2017.0,£
14,96.0,1.0,Provisions for liabilities,Provisions for liabilities 408 725,408,2018.0,£
15,96.0,0.0,Provisions for liabilities,Provisions for liabilities 408 725,725,2017.0,£
16,93.0,1.0,Net assets.,Net assets. 6187 4691,6187,2018.0,£
17,95.0,0.0,Net assets.,Net assets. 6187 4691,4691,2017.0,£
18,96.0,1.0,Cailed up share capital,Cailed up share capital 2 2,2,2018.0,£
19,97.0,0.0,Cailed up share capital,Cailed up share capital 2 2,2,2017.0,£
20,32.0,1.0,Profit and toss account,Profit and toss account 6185 4689,6185,2018.0,£
21,96.0,0.0,Profit and toss account,Profit and toss account 6185 4689,4689,2017.0,£
22,96.0,1.0,Shareholders funds,Shareholders funds 6187 4691,6187,2018.0,£
23,96.0,0.0,Shareholders funds,Shareholders funds 6187 4691,4691,2017.0,£
