,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Tangible assets,Tangible assets 11 3733575 3748913,3733575,2017.0,£
1,96.0,0.0,Tangible assets,Tangible assets 11 3733575 3748913,3748913,2016.0,£
2,94.0,1.0,Debtors amounts falling due within one year,Debtors amounts falling due within one year 12 3076329 2899122,3076329,2017.0,£
3,96.0,0.0,Debtors amounts falling due within one year,Debtors amounts falling due within one year 12 3076329 2899122,2899122,2016.0,£
4,95.0,1.0,Cash at bank and in hand,Cash at bank and in hand 135283 24526,135283,2017.0,£
5,95.0,0.0,Cash at bank and in hand,Cash at bank and in hand 135283 24526,24526,2016.0,£
6,96.0,1.0,Creditors amounts falling due within one year,year 13 2803425 3440020,2803425,2017.0,£
7,95.0,0.0,Creditors amounts falling due within one year,year 13 2803425 3440020,3440020,2016.0,£
8,91.0,1.0,Net current assetsliabilities,Net current assetsliabilities  408187 516372,408187,2017.0,£
9,91.0,0.0,Net current assetsliabilities,Net current assetsliabilities  408187 516372,516372,2016.0,£
10,94.0,1.0,Total assets less current liabilities,Total assets less current liabilities 4141762 3232541,4141762,2017.0,£
11,95.0,0.0,Total assets less current liabilities,Total assets less current liabilities 4141762 3232541,3232541,2016.0,£
12,94.0,1.0,Creditors amounts falling due after more than one year  .,than one year 14 . 4310180 4293234,4310180,2017.0,£
13,96.0,0.0,Creditors amounts falling due after more than one year  .,than one year 14 . 4310180 4293234,4293234,2016.0,£
14,96.0,1.0,Net liabilities,Net liabilities 168418 1060693,168418,2017.0,£
15,96.0,0.0,Net liabilities,Net liabilities 168418 1060693,1060693,2016.0,£
16,96.0,1.0,Called up share capital,Called up share capital 17 25200 25200,25200,2017.0,£
17,96.0,0.0,Called up share capital,Called up share capital 17 25200 25200,25200,2016.0,£
18,86.0,1.0,Share premium account,Share premium account 1163400 1163400,1163400,2017.0,£
19,96.0,0.0,Share premium account,Share premium account 1163400 1163400,1163400,2016.0,£
20,96.0,1.0,Profit and loss account,Profit and loss account 1357018 2249293,1357018,2017.0,£
21,96.0,0.0,Profit and loss account,Profit and loss account 1357018 2249293,2249293,2016.0,£
