,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Cash at Bank and in Hand,Cash at Bank and in Hand  1000 1000,1000,2006.0,£
1,96.0,0.0,Cash at Bank and in Hand,Cash at Bank and in Hand  1000 1000,1000,2005.0,£
2,96.0,1.0,NET ASSETS,NET ASSETS  1000 1000,1000,2006.0,£
3,96.0,0.0,NET ASSETS,NET ASSETS  1000 1000,1000,2005.0,£
4,96.0,1.0,Issued Share Capital  shares of GBP  each,Issued Share Capital 1000 shares of GBP 1 each  1000 1000,1000,2006.0,£
5,96.0,0.0,Issued Share Capital  shares of GBP  each,Issued Share Capital 1000 shares of GBP 1 each  1000 1000,1000,2005.0,£
6,96.0,1.0,SHAREHOLDERS,SHAREHOLDERS  1000 1000,1000,2006.0,£
7,96.0,0.0,SHAREHOLDERS,SHAREHOLDERS  1000 1000,1000,2005.0,£
8,95.0,1.0,Rick Brooks Authorised Signatory Ke For and on behalf of ADL Two Limited  Director bs ACE A,Rick Brooks Authorised Signatory Ke For and on behalf of ADL Two Limited  Director bs A75C51E3 A20 05052018 266,05052018,2006.0,£
9,96.0,0.0,Rick Brooks Authorised Signatory Ke For and on behalf of ADL Two Limited  Director bs ACE A,Rick Brooks Authorised Signatory Ke For and on behalf of ADL Two Limited  Director bs A75C51E3 A20 05052018 266,266,2005.0,£
