,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Intangible assets,Intangible assets 2474904 1104956,2474904,2017.0,£
1,94.0,0.0,Intangible assets,Intangible assets 2474904 1104956,1104956,2016.0,£
2,96.0,1.0,Tangible assets,Tangible assets 219983 216513,219983,2017.0,£
3,96.0,0.0,Tangible assets,Tangible assets 219983 216513,216513,2016.0,£
4,94.0,1.0,Debtors,Debtors 2249102 1669561,2249102,2017.0,£
5,96.0,0.0,Debtors,Debtors 2249102 1669561,1669561,2016.0,£
6,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 332449 789189,332449,2017.0,£
7,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 332449 789189,789189,2016.0,£
8,96.0,1.0,Creditors amounts falling due within one year,year 1457518 804813,1457518,2017.0,£
9,96.0,0.0,Creditors amounts falling due within one year,year 1457518 804813,804813,2016.0,£
10,96.0,1.0,Net current assets,Net current assets 1124033 1653937,1124033,2017.0,£
11,96.0,0.0,Net current assets,Net current assets 1124033 1653937,1653937,2016.0,£
12,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 3818920 2975406,3818920,2017.0,£
13,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 3818920 2975406,2975406,2016.0,£
14,90.0,1.0,Net assets,Net assets 818920 2888524,818920,2017.0,£
15,96.0,0.0,Net assets,Net assets 818920 2888524,2888524,2016.0,£
16,96.0,1.0,Called up share capital,Called up share capital 281242 254992,281242,2017.0,£
17,95.0,0.0,Called up share capital,Called up share capital 281242 254992,254992,2016.0,£
18,96.0,1.0,Share premium account,Share premium account 2369325 1944075,2369325,2017.0,£
19,96.0,0.0,Share premium account,Share premium account 2369325 1944075,1944075,2016.0,£
20,96.0,1.0,Profit and loss account,Profit and loss account 1834647 689457,1834647,2017.0,£
21,91.0,0.0,Profit and loss account,Profit and loss account 1834647 689457,689457,2016.0,£
22,94.0,1.0,Total shareholders funds,Total shareholders funds 818920 2888524,818920,2017.0,£
23,96.0,0.0,Total shareholders funds,Total shareholders funds 818920 2888524,2888524,2016.0,£
