,conf,currYr,label,source,value,year,unit
0,94.0,1.0,Intangible assets    Tangible assets,Intangible assets 4 139800 151450 Tangible assets 5 12877 11950 152677 163400,152677,2018.0,£
1,96.0,0.0,Intangible assets    Tangible assets,Intangible assets 4 139800 151450 Tangible assets 5 12877 11950 152677 163400,163400,2017.0,£
2,95.0,1.0,Debtors    Cash at bank and in hand,Debtors 6 250641 221473 Cash at bank and in hand 40217 30488,40217,2018.0,£
3,95.0,0.0,Debtors    Cash at bank and in hand,Debtors 6 250641 221473 Cash at bank and in hand 40217 30488,30488,2017.0,£
4,88.0,1.0,Amounts falling due within one year,Amounts falling due within one year 7 330312 283371,330312,2018.0,£
5,94.0,0.0,Amounts falling due within one year,Amounts falling due within one year 7 330312 283371,283371,2017.0,£
6,77.0,1.0,NET CURRENT LIABILITIES,NET CURRENT LIABILITIES 39454 31410,39454,2018.0,£
7,55.0,0.0,NET CURRENT LIABILITIES,NET CURRENT LIABILITIES 39454 31410,31410,2017.0,£
8,95.0,1.0,LIABILITIES,LIABILITIES 113223 131990,113223,2018.0,£
9,96.0,0.0,LIABILITIES,LIABILITIES 113223 131990,131990,2017.0,£
10,93.0,1.0,PROVISIONS FOR LIABILITIES,PROVISIONS FOR LIABILITIES 2447 2271,2447,2018.0,£
11,96.0,0.0,PROVISIONS FOR LIABILITIES,PROVISIONS FOR LIABILITIES 2447 2271,2271,2017.0,£
12,96.0,1.0,NET ASSETS,NET ASSETS 110776 129719,110776,2018.0,£
13,96.0,0.0,NET ASSETS,NET ASSETS 110776 129719,129719,2017.0,£
14,96.0,1.0,Called up share capital,Called up share capital 106 106,106,2018.0,£
15,96.0,0.0,Called up share capital,Called up share capital 106 106,106,2017.0,£
16,96.0,1.0,Share premium,Share premium 4494 4494,4494,2018.0,£
17,96.0,0.0,Share premium,Share premium 4494 4494,4494,2017.0,£
18,95.0,1.0,Retained earnings,Retained earnings 106176 125119,106176,2018.0,£
19,96.0,0.0,Retained earnings,Retained earnings 106176 125119,125119,2017.0,£
20,96.0,1.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 110776 129719,110776,2018.0,£
21,92.0,0.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 110776 129719,129719,2017.0,£
