,conf,currYr,label,source,value,year,unit
0,94.0,1.0,Stocks,Stocks 6697534 3134151,6697534,2017.0,£
1,62.0,0.0,Stocks,Stocks 6697534 3134151,3134151,2016.0,£
2,96.0,1.0,Debtors amounts falling due within one year,Debtors amounts falling due within one year 248980 110763,248980,2017.0,£
3,95.0,0.0,Debtors amounts falling due within one year,Debtors amounts falling due within one year 248980 110763,110763,2016.0,£
4,54.0,1.0,Cash at bank and in hand,Cash at bank and in hand 339627 580432,339627,2017.0,£
5,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 339627 580432,580432,2016.0,£
6,89.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 5314426 3407995,5314426,2017.0,£
7,95.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 5314426 3407995,3407995,2016.0,£
8,75.0,1.0,Net current assets,Net current assets 1971715 417351,1971715,2017.0,£
9,96.0,0.0,Net current assets,Net current assets 1971715 417351,417351,2016.0,£
10,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 3277917 1965532,3277917,2017.0,£
11,95.0,0.0,Total assets less current liabilities,Total assets less current liabilities 3277917 1965532,1965532,2016.0,£
12,96.0,1.0,Creditors amounts falling due after more than one year,Creditors amounts falling due after more than one year  3207509 1589707,3207509,2017.0,£
13,96.0,0.0,Creditors amounts falling due after more than one year,Creditors amounts falling due after more than one year  3207509 1589707,1589707,2016.0,£
14,96.0,1.0,Deferred tax,Deferred tax 38526 26155,38526,2017.0,£
15,96.0,0.0,Deferred tax,Deferred tax 38526 26155,26155,2016.0,£
16,76.0,1.0,Net assets,Net assets 31882 349 670,349,2017.0,£
17,76.0,0.0,Net assets,Net assets 31882 349 670,670,2016.0,£
18,95.0,1.0,Called up share capital,Called up share capital 100 100,100,2017.0,£
19,94.0,0.0,Called up share capital,Called up share capital 100 100,100,2016.0,£
20,96.0,1.0,Profit and loss account,Profit and loss account 31782 349570,31782,2017.0,£
21,95.0,0.0,Profit and loss account,Profit and loss account 31782 349570,349570,2016.0,£
