,conf,currYr,label,source,value,year,unit
0,46.0,1.0,Debtors   SOCCDSTSSSSSSSS a,Debtors   SOCC72DSTSSSSSSSS a 48704 1005456,48704,2018.0,£
1,7.0,0.0,Debtors   SOCCDSTSSSSSSSS a,Debtors   SOCC72DSTSSSSSSSS a 48704 1005456,1005456,2017.0,£
2,32.0,1.0,Cash andcashequivalents,Cash andcashequivalents   980467 2973,980467,2018.0,£
3,34.0,0.0,Cash andcashequivalents,Cash andcashequivalents   980467 2973,2973,2017.0,£
4,41.0,1.0,Creditors amount due within oneyear  S,Creditors amount due within oneyear  S 626167 821791,626167,2018.0,£
5,93.0,0.0,Creditors amount due within oneyear  S,Creditors amount due within oneyear  S 626167 821791,821791,2017.0,£
6,96.0,1.0,Net current assets,Net current assets 1 186638,1,2018.0,£
7,96.0,0.0,Net current assets,Net current assets 1 186638,186638,2017.0,£
8,96.0,1.0,Called up share capital,Called up share capital 6 4 1,4,2018.0,£
9,33.0,0.0,Called up share capital,Called up share capital 6 4 1,1,2017.0,£
10,96.0,1.0,Total shareholders funds,Total shareholders funds 1 186638,1,2018.0,£
11,96.0,0.0,Total shareholders funds,Total shareholders funds 1 186638,186638,2017.0,£
12,96.0,1.0,Abbeyfield Properties Limited  Financial Statements  March,Abbeyfield Properties Limited  Financial Statements 31 March 2018  9,2018,2018.0,£
13,95.0,0.0,Abbeyfield Properties Limited  Financial Statements  March,Abbeyfield Properties Limited  Financial Statements 31 March 2018  9,9,2017.0,£
