,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Tangible Assets,Tangible Assets 3 6807 7068,6807,2018.0,£1
1,96.0,0.0,Tangible Assets,Tangible Assets 3 6807 7068,7068,2017.0,£1
2,96.0,1.0,Debtors,Debtors 4 540 680,540,2018.0,£1
3,97.0,0.0,Debtors,Debtors 4 540 680,680,2017.0,£1
4,96.0,1.0,Cash at Bank,Cash at Bank 4107 1438,4107,2018.0,£1
5,95.0,0.0,Cash at Bank,Cash at Bank 4107 1438,1438,2017.0,£1
6,96.0,1.0,Amounts falling due in one year S,Amounts falling due in one year S 917 997,917,2018.0,£1
7,96.0,0.0,Amounts falling due in one year S,Amounts falling due in one year S 917 997,997,2017.0,£1
8,97.0,1.0,Called up share capital,Called up share capital 6 7 7,7,2018.0,£1
9,96.0,0.0,Called up share capital,Called up share capital 6 7 7,7,2017.0,£1
10,96.0,1.0,Freehold Reserve,Freehold Reserve 13631 13631,13631,2018.0,£1
11,96.0,0.0,Freehold Reserve,Freehold Reserve 13631 13631,13631,2017.0,£1
12,57.0,1.0,Income  Expenditure account,Income  Expenditure account 3094 5272,3094,2018.0,£1
13,91.0,0.0,Income  Expenditure account,Income  Expenditure account 3094 5272,5272,2017.0,£1
0,96.0,1.0,A,A16 16062018 198,16062018,2018.0,£1
1,96.0,0.0,A,A16 16062018 198,198,2017.0,£1
