,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Current assets,Current assets 64214 20187,64214,2018.0,£
1,96.0,0.0,Current assets,Current assets 64214 20187,20187,2017.0,£
2,95.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 89050 109187,89050,2018.0,£
3,90.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 89050 109187,109187,2017.0,£
4,96.0,1.0,Net current liabilities,Net current liabilities 24836 89000,24836,2018.0,£
5,96.0,0.0,Net current liabilities,Net current liabilities 24836 89000,89000,2017.0,£
6,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 24836 89000,24836,2018.0,£
7,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 24836 89000,89000,2017.0,£
8,96.0,1.0,Net liabilities,Net liabilities 24836 89000,24836,2018.0,£
9,96.0,0.0,Net liabilities,Net liabilities 24836 89000,89000,2017.0,£
10,95.0,1.0,Capital and reserves,Capital and reserves 24836 89000,24836,2018.0,£
11,95.0,0.0,Capital and reserves,Capital and reserves 24836 89000,89000,2017.0,£
12,96.0,1.0,Mr Aaron Douglass Bailey,Mr Aaron Douglass Bailey 102527 20058 82469,20058,2018.0,£
13,96.0,0.0,Mr Aaron Douglass Bailey,Mr Aaron Douglass Bailey 102527 20058 82469,82469,2017.0,£
14,96.0,1.0,Mr Aaron Douglass Bailey,Mr Aaron Douglass Bailey 137232 34705 102527,34705,2018.0,£
15,96.0,0.0,Mr Aaron Douglass Bailey,Mr Aaron Douglass Bailey 137232 34705 102527,102527,2017.0,£
