,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Current assets,Current assets 2216 1394,2216,2017.0,£
1,96.0,0.0,Current assets,Current assets 2216 1394,1394,2016.0,£
2,96.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 230 217,230,2017.0,£
3,96.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 230 217,217,2016.0,£
4,96.0,1.0,Net current assets,Net current assets   1986 1177,1986,2017.0,£
5,96.0,0.0,Net current assets,Net current assets   1986 1177,1177,2016.0,£
6,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 1986 1177,1986,2017.0,£
7,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 1986 1177,1177,2016.0,£
8,96.0,1.0,Capital and reserves,Capital and reserves 1986 1177,1986,2017.0,£
9,96.0,0.0,Capital and reserves,Capital and reserves 1986 1177,1177,2016.0,£
