,conf,currYr,label,source,value,year,unit
0,94.0,1.0,Cash at bank and in hand,Cash at bank and in hand 195274 141416,195274,2017.0,£
1,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 195274 141416,141416,2016.0,£
2,95.0,1.0,NET CURRENT ASSETS LIABILITIES,NET CURRENT ASSETS LIABILITIES 158089 57864,158089,2017.0,£
3,94.0,0.0,NET CURRENT ASSETS LIABILITIES,NET CURRENT ASSETS LIABILITIES 158089 57864,57864,2016.0,£
4,95.0,1.0,TOTAL ASSETS LESS CURRENT LIABILITIES,TOTAL ASSETS LESS CURRENT LIABILITIES 158089 57864,158089,2017.0,£
5,95.0,0.0,TOTAL ASSETS LESS CURRENT LIABILITIES,TOTAL ASSETS LESS CURRENT LIABILITIES 158089 57864,57864,2016.0,£
6,92.0,1.0,NET ASSETS,NET ASSETS 158089 57864,158089,2017.0,£
7,95.0,0.0,NET ASSETS,NET ASSETS 158089 57864,57864,2016.0,£
8,95.0,1.0,Called up share capital,Called up share capital 100 100,100,2017.0,£
9,94.0,0.0,Called up share capital,Called up share capital 100 100,100,2016.0,£
10,81.0,1.0,Profit and Loss Account,Profit and Loss Account 157989 37764,157989,2017.0,£
11,91.0,0.0,Profit and Loss Account,Profit and Loss Account 157989 37764,37764,2016.0,£
12,86.0,1.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 158089 57864,158089,2017.0,£
13,92.0,0.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 158089 57864,57864,2016.0,£
