,conf,currYr,label,source,value,year,unit
0,92.0,1.0,Current assets,Current assets 970 250,970,2017.0,£
1,96.0,0.0,Current assets,Current assets 970 250,250,2016.0,£
2,89.0,1.0,Prepayments and accmed income,Prepayments and accmed income 650 1725,650,2017.0,£
3,96.0,0.0,Prepayments and accmed income,Prepayments and accmed income 650 1725,1725,2016.0,£
4,75.0,1.0,Total assets less current liabilities,Total assets less current liabilities 330 80,330,2017.0,£
5,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 330 80,80,2016.0,£
6,74.0,1.0,Total net assets liabilities,Total net assets liabilities 330 385,330,2017.0,£
7,84.0,0.0,Total net assets liabilities,Total net assets liabilities 330 385,385,2016.0,£
8,77.0,1.0,Capital and reserves,Capital and reserves 330 385,330,2017.0,£
9,84.0,0.0,Capital and reserves,Capital and reserves 330 385,385,2016.0,£
