,conf,currYr,label,source,value,year,unit
0,96.0,1.0,FIXED ASSETS,FIXED ASSETS 293194 294394,293194,2018.0,£
1,96.0,0.0,FIXED ASSETS,FIXED ASSETS 293194 294394,294394,2017.0,£
2,89.0,1.0,CURRENT ASSETS,CURRENT ASSETS 524879 563188,524879,2018.0,£
3,94.0,0.0,CURRENT ASSETS,CURRENT ASSETS 524879 563188,563188,2017.0,£
4,96.0,1.0,Amounts falling due within one year,Amounts falling due within one year 2315 21514,2315,2018.0,£
5,96.0,0.0,Amounts falling due within one year,Amounts falling due within one year 2315 21514,21514,2017.0,£
6,96.0,1.0,NET CURRENT ASSETS,NET CURRENT ASSETS 522564 541674,522564,2018.0,£
7,96.0,0.0,NET CURRENT ASSETS,NET CURRENT ASSETS 522564 541674,541674,2017.0,£
8,92.0,1.0,LIABILITIES,LIABILITIES 815758 836068,815758,2018.0,£
9,96.0,0.0,LIABILITIES,LIABILITIES 815758 836068,836068,2017.0,£
10,95.0,1.0,CAPITAL AND RESERVES,CAPITAL AND RESERVES 815758 836068,815758,2018.0,£
11,95.0,0.0,CAPITAL AND RESERVES,CAPITAL AND RESERVES 815758 836068,836068,2017.0,£
