,conf,currYr,label,source,value,year,unit
0,92.0,1.0,Property Plant and Equipment,Property Plant and Equipment 944671 757310,944671,2017.0,£
1,94.0,0.0,Property Plant and Equipment,Property Plant and Equipment 944671 757310,757310,2016.0,£
2,95.0,1.0,Inventories,Inventories 218303 148262,218303,2017.0,£
3,96.0,0.0,Inventories,Inventories 218303 148262,148262,2016.0,£
4,84.0,1.0,Trade and other receivables,Trade and other receivables 132717 203334,132717,2017.0,£
5,96.0,0.0,Trade and other receivables,Trade and other receivables 132717 203334,203334,2016.0,£
6,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 188868 134969,188868,2017.0,£
7,95.0,0.0,Cash at bank and in hand,Cash at bank and in hand 188868 134969,134969,2016.0,£
8,90.0,1.0,Current liabilities,Current liabilities 440243 454026,440243,2017.0,£
9,96.0,0.0,Current liabilities,Current liabilities 440243 454026,454026,2016.0,£
10,94.0,1.0,Net current assets,Net current assets 99645 32539,99645,2017.0,£
11,58.0,0.0,Net current assets,Net current assets 99645 32539,32539,2016.0,£
12,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 1044316 789849,1044316,2017.0,£
13,94.0,0.0,Total assets less current liabilities,Total assets less current liabilities 1044316 789849,789849,2016.0,£
14,96.0,1.0,Noncurrent liabilities,Noncurrent liabilities 334538 170671,334538,2017.0,£
15,96.0,0.0,Noncurrent liabilities,Noncurrent liabilities 334538 170671,170671,2016.0,£
16,95.0,1.0,Provisions for liabilities,Provisions for liabilities 150247 108438,150247,2017.0,£
17,96.0,0.0,Provisions for liabilities,Provisions for liabilities 150247 108438,108438,2016.0,£
18,96.0,1.0,Net assets,Net assets 559531 510740,559531,2017.0,£
19,96.0,0.0,Net assets,Net assets 559531 510740,510740,2016.0,£
20,96.0,1.0,Called up share capital,Called up share capital 344000 344000,344000,2017.0,£
21,96.0,0.0,Called up share capital,Called up share capital 344000 344000,344000,2016.0,£
22,95.0,1.0,Profit and loss account,Profit and loss account 215531 166740,215531,2017.0,£
23,93.0,0.0,Profit and loss account,Profit and loss account 215531 166740,166740,2016.0,£
24,96.0,1.0,Total equity,Total equity 559531 510740,559531,2017.0,£
25,95.0,0.0,Total equity,Total equity 559531 510740,510740,2016.0,£
