,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Tangible assets,Tangible assets 513 805,513,2017.0,£
1,96.0,0.0,Tangible assets,Tangible assets 513 805,805,2016.0,£
2,96.0,1.0,Debtors,Debtors 172 372,172,2017.0,£
3,95.0,0.0,Debtors,Debtors 172 372,372,2016.0,£
4,95.0,1.0,Cash at bank and in hand,Cash at bank and in hand 1880 113,1880,2017.0,£
5,95.0,0.0,Cash at bank and in hand,Cash at bank and in hand 1880 113,113,2016.0,£
6,96.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year  25607 25003,25607,2017.0,£
7,96.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year  25607 25003,25003,2016.0,£
8,96.0,1.0,Net current liabilities,Net current liabilities 23555  24518,23555,2017.0,£
9,43.0,0.0,Net current liabilities,Net current liabilities 23555  24518,24518,2016.0,£
10,93.0,1.0,Total assets less current liabilities,Total assets less current liabilities 23042 23713,23042,2017.0,£
11,21.0,0.0,Total assets less current liabilities,Total assets less current liabilities 23042 23713,23713,2016.0,£
12,96.0,1.0,Net liabilities,Net liabilities 23042 23713,23042,2017.0,£
13,96.0,0.0,Net liabilities,Net liabilities 23042 23713,23713,2016.0,£
14,95.0,1.0,Called up share capital,Called up share capital 1000 1000,1000,2017.0,£
15,96.0,0.0,Called up share capital,Called up share capital 1000 1000,1000,2016.0,£
16,96.0,1.0,Profit and loss account,Profit and loss account 24042 24713,24042,2017.0,£
17,96.0,0.0,Profit and loss account,Profit and loss account 24042 24713,24713,2016.0,£
18,96.0,1.0,Shareholders deficit,Shareholders deficit 23042 23713,23042,2017.0,£
19,96.0,0.0,Shareholders deficit,Shareholders deficit 23042 23713,23713,2016.0,£
