,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Current assets,Current assets 6314 8230,6314,2006.0,£
1,91.0,0.0,Current assets,Current assets 6314 8230,8230,2005.0,£
2,96.0,1.0,Creditors amounts falling due within one year,one year 1411 1441,1411,2006.0,£
3,95.0,0.0,Creditors amounts falling due within one year,one year 1411 1441,1441,2005.0,£
4,96.0,1.0,Net current assets,Net current assets 4903 6789,4903,2006.0,£
5,95.0,0.0,Net current assets,Net current assets 4903 6789,6789,2005.0,£
6,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 4903 6789,4903,2006.0,£
7,94.0,0.0,Total assets less current liabilities,Total assets less current liabilities 4903 6789,6789,2005.0,£
8,96.0,1.0,Net assets,Net assets 4903 6789,4903,2006.0,£
9,95.0,0.0,Net assets,Net assets 4903 6789,6789,2005.0,£
10,96.0,1.0,Capital and reserves,Capital and reserves 4903 6789,4903,2006.0,£
11,95.0,0.0,Capital and reserves,Capital and reserves 4903 6789,6789,2005.0,£
