,conf,currYr,label,source,value,year,unit
0,76.0,1.0,Current assets.,Current assets. 3216 2908,3216,2018.0,£
1,83.0,0.0,Current assets.,Current assets. 3216 2908,2908,2017.0,£
2,95.0,1.0,Prepayments and. accrued income.,Prepayments and. accrued income. 772 718,772,2018.0,£
3,91.0,0.0,Prepayments and. accrued income.,Prepayments and. accrued income. 772 718,718,2017.0,£
4,96.0,1.0,Net current assets.,Net current assets. 3684 3322,3684,2018.0,£
5,96.0,0.0,Net current assets.,Net current assets. 3684 3322,3322,2017.0,£
6,92.0,1.0,Total.assets less current liabilities,Total.assets less current liabilities 3684 3322,3684,2018.0,£
7,64.0,0.0,Total.assets less current liabilities,Total.assets less current liabilities 3684 3322,3322,2017.0,£
8,96.0,1.0,Capital and reserves,Capital and reserves 3684 3322,3684,2018.0,£
9,96.0,0.0,Capital and reserves,Capital and reserves 3684 3322,3322,2017.0,£
