,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Tangible assets Is,Tangible assets Is 3536 6288,3536,2018.0,£
1,96.0,0.0,Tangible assets Is,Tangible assets Is 3536 6288,6288,2017.0,£
2,96.0,1.0,Stocks in,Stocks in 15135 21604,15135,2018.0,£
3,94.0,0.0,Stocks in,Stocks in 15135 21604,21604,2017.0,£
4,96.0,1.0,Debtors Ia,Debtors Ia 21158 34706,21158,2018.0,£
5,96.0,0.0,Debtors Ia,Debtors Ia 21158 34706,34706,2017.0,£
6,90.0,1.0,Cash at bank and in hand,Cash at bank and in hand 65638 41842,65638,2018.0,£
7,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 65638 41842,41842,2017.0,£
8,96.0,1.0,Creditors Amounts falling due within one year,Creditors Amounts falling due within one year 13047 20399,13047,2018.0,£
9,96.0,0.0,Creditors Amounts falling due within one year,Creditors Amounts falling due within one year 13047 20399,20399,2017.0,£
10,71.0,1.0,Net current assets,Net current assets 88884 77753,88884,2018.0,£
11,96.0,0.0,Net current assets,Net current assets 88884 77753,77753,2017.0,£
12,95.0,1.0,Total assets less current liabilities,Total assets less current liabilities 92420 84041,92420,2018.0,£
13,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 92420 84041,84041,2017.0,£
14,95.0,1.0,Provisions for liabilities,Provisions for liabilities 601 1069,601,2018.0,£
15,95.0,0.0,Provisions for liabilities,Provisions for liabilities 601 1069,1069,2017.0,£
16,96.0,1.0,Net assets,Net assets 91819 82972,91819,2018.0,£
17,96.0,0.0,Net assets,Net assets 91819 82972,82972,2017.0,£
18,96.0,1.0,Profit and loss account,Profit and loss account 91818 82971,91818,2018.0,£
19,95.0,0.0,Profit and loss account,Profit and loss account 91818 82971,82971,2017.0,£
20,96.0,1.0,Total equity,Total equity 91819 82972,91819,2018.0,£
21,96.0,0.0,Total equity,Total equity 91819 82972,82972,2017.0,£
