,conf,currYr,label,source,value,year,unit
0,77.0,1.0,Tangible assets,Tangible assets 5 2153 2691,2153,2018.0,£
1,96.0,0.0,Tangible assets,Tangible assets 5 2153 2691,2691,2017.0,£
2,96.0,1.0,Stocks,Stocks 305140 292700,305140,2018.0,£
3,96.0,0.0,Stocks,Stocks 305140 292700,292700,2017.0,£
4,96.0,1.0,Debtors,Debtors 6 364573 479042,364573,2018.0,£
5,96.0,0.0,Debtors,Debtors 6 364573 479042,479042,2017.0,£
6,96.0,1.0,CREDITORS amounts falling due within one year,within one year 7 500465 560762,500465,2018.0,£
7,96.0,0.0,CREDITORS amounts falling due within one year,within one year 7 500465 560762,560762,2017.0,£
8,96.0,1.0,NET CURRENT ASSETS,NET CURRENT ASSETS 219482 210980,219482,2018.0,£
9,95.0,0.0,NET CURRENT ASSETS,NET CURRENT ASSETS 219482 210980,210980,2017.0,£
10,94.0,1.0,LIABILITIES,LIABILITIES 221635 213671,221635,2018.0,£
11,96.0,0.0,LIABILITIES,LIABILITIES 221635 213671,213671,2017.0,£
12,95.0,1.0,Called up share capital,Called up share capital 8 100 100,100,2018.0,£
13,96.0,0.0,Called up share capital,Called up share capital 8 100 100,100,2017.0,£
14,71.0,1.0,Profit and loss account,Profit and loss account 221535 21357,221535,2018.0,£
15,96.0,0.0,Profit and loss account,Profit and loss account 221535 21357,21357,2017.0,£
16,95.0,1.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 221635 213671,221635,2018.0,£
17,96.0,0.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 221635 213671,213671,2017.0,£
