,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Tangible assets,Tangible assets 9595 18671,9595,2018.0,£
1,94.0,0.0,Tangible assets,Tangible assets 9595 18671,18671,2017.0,£
2,96.0,1.0,Stocks,Stocks 2100 2100,2100,2018.0,£
3,96.0,0.0,Stocks,Stocks 2100 2100,2100,2017.0,£
4,96.0,1.0,Debtors amounts falling due within one year,Debtors amounts falling due within one year 372307 434429,372307,2018.0,£
5,96.0,0.0,Debtors amounts falling due within one year,Debtors amounts falling due within one year 372307 434429,434429,2017.0,£
6,95.0,1.0,Cash at bank and in hand,Cash at bank and in hand 141878 46517,141878,2018.0,£
7,95.0,0.0,Cash at bank and in hand,Cash at bank and in hand 141878 46517,46517,2017.0,£
8,96.0,1.0,Creditors amounts falling due within one year,year 325686 322492,325686,2018.0,£
9,95.0,0.0,Creditors amounts falling due within one year,year 325686 322492,322492,2017.0,£
10,96.0,1.0,Net current assets,Net current assets 190599 160554,190599,2018.0,£
11,96.0,0.0,Net current assets,Net current assets 190599 160554,160554,2017.0,£
12,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 208711 179225,208711,2018.0,£
13,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 208711 179225,179225,2017.0,£
14,96.0,1.0,Deferred tax,Deferred tax 2648 2682,2648,2018.0,£
15,96.0,0.0,Deferred tax,Deferred tax 2648 2682,2682,2017.0,£
16,96.0,1.0,Net assets,Net assets 206063 176543,206063,2018.0,£
17,96.0,0.0,Net assets,Net assets 206063 176543,176543,2017.0,£
18,95.0,1.0,Called up share capital,Called up share capital 100000 100000,100000,2018.0,£
19,96.0,0.0,Called up share capital,Called up share capital 100000 100000,100000,2017.0,£
20,96.0,1.0,Profit and loss account,Profit and loss account 106063 76543,106063,2018.0,£
21,96.0,0.0,Profit and loss account,Profit and loss account 106063 76543,76543,2017.0,£
