,conf,currYr,label,source,value,year,unit
0,94.0,1.0,Tangible assets,Tangible assets  390417 388118,390417,2017.0,£
1,91.0,0.0,Tangible assets,Tangible assets  390417 388118,388118,2016.0,£
2,96.0,1.0,Debtors,Debtors 1350 1350,1350,2017.0,£
3,94.0,0.0,Debtors,Debtors 1350 1350,1350,2016.0,£
4,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 4922 15746,4922,2017.0,£
5,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 4922 15746,15746,2016.0,£
6,92.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 357198 367907,357198,2017.0,£
7,87.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 357198 367907,367907,2016.0,£
8,89.0,1.0,Net current liabilities,Net current liabilities 350926 350811,350926,2017.0,£
9,58.0,0.0,Net current liabilities,Net current liabilities 350926 350811,350811,2016.0,£
10,96.0,1.0,Net assets,Net assets 39491 37307,39491,2017.0,£
11,84.0,0.0,Net assets,Net assets 39491 37307,37307,2016.0,£
12,96.0,1.0,Called up share capital a,Called up share capital a 10 10,10,2017.0,£
13,96.0,0.0,Called up share capital a,Called up share capital a 10 10,10,2016.0,£
14,95.0,1.0,Share premium,Share premium 9999 9999,9999,2017.0,£
15,96.0,0.0,Share premium,Share premium 9999 9999,9999,2016.0,£
16,96.0,1.0,Profit and loss account,Profit and loss account 29482 27298,29482,2017.0,£
17,90.0,0.0,Profit and loss account,Profit and loss account 29482 27298,27298,2016.0,£
18,96.0,1.0,Shareholders funds,Shareholders funds 3949 37307,3949,2017.0,£
19,64.0,0.0,Shareholders funds,Shareholders funds 3949 37307,37307,2016.0,£
