,conf,currYr,label,source,value,year,unit
0,91.0,1.0,Notes,Notes 2016 2015,2016,2016.0,£
1,38.0,0.0,Notes,Notes 2016 2015,2015,2015.0,£
2,95.0,1.0,Cash at bank and in hand,Cash at bank and in hand 319 900,319,2016.0,£
3,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 319 900,900,2015.0,£
4,94.0,1.0,Net current assets liabilities,Net current assets liabilities 2122 50,2122,2016.0,£
5,96.0,0.0,Net current assets liabilities,Net current assets liabilities 2122 50,50,2015.0,£
6,92.0,1.0,Total assets less current liabilities,Total assets less current liabilities 2122 50,2122,2016.0,£
7,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 2122 50,50,2015.0,£
8,96.0,1.0,Total net assets liabilities,Total net assets liabilities 2122 50,2122,2016.0,£
9,96.0,0.0,Total net assets liabilities,Total net assets liabilities 2122 50,50,2015.0,£
10,96.0,1.0,Called up share capital,Called up share capital 50 50,50,2016.0,£
11,96.0,0.0,Called up share capital,Called up share capital 50 50,50,2015.0,£
12,96.0,1.0,Shareholders funds,Shareholders funds 2122 50,2122,2016.0,£
13,96.0,0.0,Shareholders funds,Shareholders funds 2122 50,50,2015.0,£
