,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Debtors    Cash at bank,Debtors 7   Cash at bank 17934  17934 4820 14944,4820,2018.0,£
1,96.0,0.0,Debtors    Cash at bank,Debtors 7   Cash at bank 17934  17934 4820 14944,14944,2017.0,£
2,96.0,1.0,Amounts falling due within one year,Amounts falling due within one year 8 1797  1797 1534,1797,2018.0,£
3,95.0,0.0,Amounts falling due within one year,Amounts falling due within one year 8 1797  1797 1534,1534,2017.0,£
4,96.0,1.0,NET CURRENT ASSETS,NET CURRENT ASSETS 16137  18230,16137,2018.0,£
5,86.0,0.0,NET CURRENT ASSETS,NET CURRENT ASSETS 16137  18230,18230,2017.0,£
6,95.0,1.0,General fund,General fund 16137 11230,16137,2018.0,£
7,96.0,0.0,General fund,General fund 16137 11230,11230,2017.0,£
0,96.0,1.0,Donations and legacies,Donations and legacies 2 200  200,200,2018.0,£
1,81.0,0.0,Donations and legacies,Donations and legacies 2 200  200,200,2017.0,£
2,96.0,1.0,Total,Total 200  200,200,2018.0,£
3,91.0,0.0,Total,Total 200  200,200,2017.0,£
4,95.0,1.0,Conference Costs,Conference Costs 765  765 4725,765,2018.0,£
5,95.0,0.0,Conference Costs,Conference Costs 765  765 4725,4725,2017.0,£
6,95.0,1.0,Other Activities,Other Activities 1528 1528 3426,1528,2018.0,£
7,96.0,0.0,Other Activities,Other Activities 1528 1528 3426,3426,2017.0,£
8,92.0,1.0,Total,Total 2293  2293 8151,2293,2018.0,£
9,93.0,0.0,Total,Total 2293  2293 8151,8151,2017.0,£
10,96.0,1.0,NET INCOMEEXPENDITURE,NET INCOMEEXPENDITURE 2093  2093 3651,2093,2018.0,£
11,96.0,0.0,NET INCOMEEXPENDITURE,NET INCOMEEXPENDITURE 2093  2093 3651,3651,2017.0,£
