,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Tangible fixed assets,Tangible fixed assets 7530366 7945212,7530366,2018.0,£
1,96.0,0.0,Tangible fixed assets,Tangible fixed assets 7530366 7945212,7945212,2017.0,£
2,96.0,1.0,Debtors amounts falling due within one year,Debtors amounts falling due within one year 6 655941 652755,655941,2018.0,£
3,96.0,0.0,Debtors amounts falling due within one year,Debtors amounts falling due within one year 6 655941 652755,652755,2017.0,£
4,95.0,1.0,Cash at bank and in hand,Cash at bank and in hand 2673551 2180389,2673551,2018.0,£
5,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 2673551 2180389,2180389,2017.0,£
6,84.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 7 8090343 8575 504,8575,2018.0,£
7,84.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 7 8090343 8575 504,504,2017.0,£
8,83.0,1.0,Net current liabilities,Net current liabilities 4760851 5 742360,5,2018.0,£
9,83.0,0.0,Net current liabilities,Net current liabilities 4760851 5 742360,742360,2017.0,£
10,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 2769515 2202852,2769515,2018.0,£
11,95.0,0.0,Total assets less current liabilities,Total assets less current liabilities 2769515 2202852,2202852,2017.0,£
12,94.0,1.0,Deferred tax,Deferred tax 8 522520 414691,522520,2018.0,£
13,96.0,0.0,Deferred tax,Deferred tax 8 522520 414691,414691,2017.0,£
14,95.0,1.0,Net assets,Net assets 2246995 1788161,2246995,2018.0,£
15,95.0,0.0,Net assets,Net assets 2246995 1788161,1788161,2017.0,£
16,96.0,1.0,Called up share capital,Called up share capital 9 850 850,850,2018.0,£
17,96.0,0.0,Called up share capital,Called up share capital 9 850 850,850,2017.0,£
18,96.0,1.0,Share premium account,Share premium account 449250 449250,449250,2018.0,£
19,96.0,0.0,Share premium account,Share premium account 449250 449250,449250,2017.0,£
20,94.0,1.0,Profit and loss account,Profit and loss account 1796895 1338061,1796895,2018.0,£
21,96.0,0.0,Profit and loss account,Profit and loss account 1796895 1338061,1338061,2017.0,£
