,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Depreciation charges,Depreciation charges 11350 9613,11350,2018.0,£
1,92.0,0.0,Depreciation charges,Depreciation charges 11350 9613,9613,2017.0,£
2,96.0,1.0,Finance income,Finance income 21 25,21,2018.0,£
3,96.0,0.0,Finance income,Finance income 21 25,25,2017.0,£
4,96.0,1.0,Increase in trade and other creditors,Increase in trade and other creditors 690791 34988,690791,2018.0,£
5,96.0,0.0,Increase in trade and other creditors,Increase in trade and other creditors 690791 34988,34988,2017.0,£
6,95.0,1.0,Cash generated from operations,Cash generated from operations 374047 1200377,374047,2018.0,£
7,93.0,0.0,Cash generated from operations,Cash generated from operations 374047 1200377,1200377,2017.0,£
8,96.0,1.0,Cash and cash equivalents,Cash and cash equivalents 77092 374686,77092,2018.0,£
9,96.0,0.0,Cash and cash equivalents,Cash and cash equivalents 77092 374686,374686,2017.0,£
