,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Fixed assets,Fixed assets 600 3154,600,2017.0,£
1,96.0,0.0,Fixed assets,Fixed assets 600 3154,3154,2016.0,£
2,95.0,1.0,Current assets,Current assets 103062 141867,103062,2017.0,£
3,96.0,0.0,Current assets,Current assets 103062 141867,141867,2016.0,£
4,96.0,1.0,Creditors. amounts falling due,Creditors. amounts falling due 26635 53427,26635,2017.0,£
5,96.0,0.0,Creditors. amounts falling due,Creditors. amounts falling due 26635 53427,53427,2016.0,£
6,95.0,1.0,Net current assets,Net current assets 76427 88440,76427,2017.0,£
7,96.0,0.0,Net current assets,Net current assets 76427 88440,88440,2016.0,£
8,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 77027 91594,77027,2017.0,£
9,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 77027 91594,91594,2016.0,£
10,96.0,1.0,Net assets,Net assets 77027 91594,77027,2017.0,£
11,87.0,0.0,Net assets,Net assets 77027 91594,91594,2016.0,£
12,77.0,1.0,Capital and reserves,Capital and reserves 77027 91594,77027,2017.0,£
13,94.0,0.0,Capital and reserves,Capital and reserves 77027 91594,91594,2016.0,£
