,conf,currYr,label,source,value,year,unit
0,92.0,1.0,Notes,Notes 2018 2017,2018,2018.0,£
1,95.0,0.0,Notes,Notes 2018 2017,2017,2017.0,£
2,93.0,1.0,Total current assets,Total current assets 232778 254729,232778,2018.0,£
3,96.0,0.0,Total current assets,Total current assets 232778 254729,254729,2017.0,£
4,95.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 67997 78512,67997,2018.0,£
5,96.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 67997 78512,78512,2017.0,£
6,96.0,1.0,Net current asscts liabilitics,Net current asscts liabilitics 164781 176217,164781,2018.0,£
7,96.0,0.0,Net current asscts liabilitics,Net current asscts liabilitics 164781 176217,176217,2017.0,£
8,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 259099 176217,259099,2018.0,£
9,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 259099 176217,176217,2017.0,£
10,94.0,1.0,Total net assets liabilities,Total net assets liabilities 259099 176217,259099,2018.0,£
11,94.0,0.0,Total net assets liabilities,Total net assets liabilities 259099 176217,176217,2017.0,£
12,96.0,1.0,Called up share capital,Called up share capital 100 10,100,2018.0,£
13,96.0,0.0,Called up share capital,Called up share capital 100 10,10,2017.0,£
14,94.0,1.0,Profit and loss account,Profit and loss account 258999 176207,258999,2018.0,£
15,96.0,0.0,Profit and loss account,Profit and loss account 258999 176207,176207,2017.0,£
16,94.0,1.0,Shareholders funds,Shareholders funds 259099 176217,259099,2018.0,£
17,96.0,0.0,Shareholders funds,Shareholders funds 259099 176217,176217,2017.0,£
