,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Current assets,Current assets 78378 91302,78378,2018.0,£
1,96.0,0.0,Current assets,Current assets 78378 91302,91302,2017.0,£
2,96.0,1.0,Prepayments and accrued income,Prepayments and accrued income 1089 1169,1089,2018.0,£
3,95.0,0.0,Prepayments and accrued income,Prepayments and accrued income 1089 1169,1169,2017.0,£
4,95.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 76200 88163,76200,2018.0,£
5,96.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 76200 88163,88163,2017.0,£
6,94.0,1.0,Net current assets,Net current assets 3267 4308,3267,2018.0,£
7,96.0,0.0,Net current assets,Net current assets 3267 4308,4308,2017.0,£
8,94.0,1.0,Total assets less current liabilities,Total assets less current liabilities 3568 4662,3568,2018.0,£
9,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 3568 4662,4662,2017.0,£
10,94.0,1.0,Accruals and deferred income,Accruals and deferred income 2665 2763,2665,2018.0,£
11,96.0,0.0,Accruals and deferred income,Accruals and deferred income 2665 2763,2763,2017.0,£
12,96.0,1.0,Capital and reserves,Capital and reserves 903 1899,903,2018.0,£
13,96.0,0.0,Capital and reserves,Capital and reserves 903 1899,1899,2017.0,£
14,96.0,1.0,The average number of persons employed by the company during the year amounted to,The average number of persons employed by the company during the year amounted to 2 2017,2,2018.0,£
15,96.0,0.0,The average number of persons employed by the company during the year amounted to,The average number of persons employed by the company during the year amounted to 2 2017,2017,2017.0,£
