,conf,currYr,label,source,value,year,unit
0,76.0,1.0,Current assets,Current assets 211 351,211,2017.0,£
1,67.0,0.0,Current assets,Current assets 211 351,351,2016.0,£
2,52.0,1.0,Creditors Amounts falling due within one year,Creditors Amounts falling due within one year 601 205,601,2017.0,£
3,96.0,0.0,Creditors Amounts falling due within one year,Creditors Amounts falling due within one year 601 205,205,2016.0,£
4,96.0,1.0,Net current liabilitiesassets,Net current liabilitiesassets 390 346,390,2017.0,£
5,95.0,0.0,Net current liabilitiesassets,Net current liabilitiesassets 390 346,346,2016.0,£
6,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 390 455,390,2017.0,£
7,95.0,0.0,Total assets less current liabilities,Total assets less current liabilities 390 455,455,2016.0,£
8,95.0,1.0,Accruals and deferred income,Accruals and deferred income 120 400,120,2017.0,£
9,96.0,0.0,Accruals and deferred income,Accruals and deferred income 120 400,400,2016.0,£
10,94.0,1.0,Capital and reserves,Capital and reserves 510 55,510,2017.0,£
11,94.0,0.0,Capital and reserves,Capital and reserves 510 55,55,2016.0,£
