,conf,currYr,label,source,value,year,unit
0,93.0,1.0,Tangible assets,Tangible assets 9 8188 7226,8188,2017.0,£
1,65.0,0.0,Tangible assets,Tangible assets 9 8188 7226,7226,2016.0,£
2,96.0,1.0,Debtors    Cash at bank,Debtors 10 2491670 3078730 Cash at bank 1169439 689436,1169439,2017.0,£
3,96.0,0.0,Debtors    Cash at bank,Debtors 10 2491670 3078730 Cash at bank 1169439 689436,689436,2016.0,£
4,87.0,1.0,Amounts falling due within one year,Amounts falling due within one year 11 695774 815888,695774,2017.0,£
5,70.0,0.0,Amounts falling due within one year,Amounts falling due within one year 11 695774 815888,815888,2016.0,£
6,96.0,1.0,NET CURRENT ASSETS,NET CURRENT ASSETS 3065335 2952278,3065335,2017.0,£
7,96.0,0.0,NET CURRENT ASSETS,NET CURRENT ASSETS 3065335 2952278,2952278,2016.0,£
8,95.0,1.0,LIABILITIES,LIABILITIES 3073523 2959504,3073523,2017.0,£
9,96.0,0.0,LIABILITIES,LIABILITIES 3073523 2959504,2959504,2016.0,£
10,95.0,1.0,PROVISIONS FOR LIABILITIES,PROVISIONS FOR LIABILITIES 12 773 382,773,2017.0,£
11,93.0,0.0,PROVISIONS FOR LIABILITIES,PROVISIONS FOR LIABILITIES 12 773 382,382,2016.0,£
12,94.0,1.0,NET ASSETS,NET ASSETS 3074296 2959886,3074296,2017.0,£
13,96.0,0.0,NET ASSETS,NET ASSETS 3074296 2959886,2959886,2016.0,£
14,96.0,1.0,Called up share capital,Called up share capital 13 5086 5086,5086,2017.0,£
15,96.0,0.0,Called up share capital,Called up share capital 13 5086 5086,5086,2016.0,£
16,95.0,1.0,Retained earings,Retained earings 14 3069210 2954800,3069210,2017.0,£
17,96.0,0.0,Retained earings,Retained earings 14 3069210 2954800,2954800,2016.0,£
18,92.0,1.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 3074296 2959886,3074296,2017.0,£
19,93.0,0.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 3074296 2959886,2959886,2016.0,£
