,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Tangible assets,Tangible assets 4 5250 6436,5250,2018.0,£
1,67.0,0.0,Tangible assets,Tangible assets 4 5250 6436,6436,2017.0,£
2,94.0,1.0,Debtors,Debtors 5 1499927 1469617,1499927,2018.0,£
3,94.0,0.0,Debtors,Debtors 5 1499927 1469617,1469617,2017.0,£
4,96.0,1.0,Cash at bank,Cash at bank 13804 17110,13804,2018.0,£
5,96.0,0.0,Cash at bank,Cash at bank 13804 17110,17110,2017.0,£
6,95.0,1.0,Amounts falling due within one year,Amounts falling due within one year 6 201979 181926,201979,2018.0,£
7,96.0,0.0,Amounts falling due within one year,Amounts falling due within one year 6 201979 181926,181926,2017.0,£
8,95.0,1.0,NET CURRENT ASSETS,NET CURRENT ASSETS 1311752 1304801,1311752,2018.0,£
9,89.0,0.0,NET CURRENT ASSETS,NET CURRENT ASSETS 1311752 1304801,1304801,2017.0,£
10,95.0,1.0,LIABILITIES,LIABILITIES 1317002 1311237,1317002,2018.0,£
11,95.0,0.0,LIABILITIES,LIABILITIES 1317002 1311237,1311237,2017.0,£
12,96.0,1.0,PROVISIONS FOR LIABILITIES,PROVISIONS FOR LIABILITIES 759 932,759,2018.0,£
13,92.0,0.0,PROVISIONS FOR LIABILITIES,PROVISIONS FOR LIABILITIES 759 932,932,2017.0,£
14,95.0,1.0,NET ASSETS,NET ASSETS 1316243 1310305,1316243,2018.0,£
15,94.0,0.0,NET ASSETS,NET ASSETS 1316243 1310305,1310305,2017.0,£
16,96.0,1.0,Called up share capital,Called up share capital 99 99,99,2018.0,£
17,96.0,0.0,Called up share capital,Called up share capital 99 99,99,2017.0,£
18,96.0,1.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 1316243 1310305,1316243,2018.0,£
19,96.0,0.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 1316243 1310305,1310305,2017.0,£
