,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Note,Note 2017 2016,2017,2017.0,£
1,96.0,0.0,Note,Note 2017 2016,2016,2016.0,£
2,96.0,1.0,Debtors amounts owed by group undertakings,Debtors amounts owed by group undertakings 1 1,1,2017.0,£
3,96.0,0.0,Debtors amounts owed by group undertakings,Debtors amounts owed by group undertakings 1 1,1,2016.0,£
4,80.0,1.0,Net assets,Net assets 1 1,1,2017.0,£
5,95.0,0.0,Net assets,Net assets 1 1,1,2016.0,£
6,96.0,1.0,Called up share capital  ordinary share of,Called up share capital 1 ordinary share of 1 1 1,1,2017.0,£
7,85.0,0.0,Called up share capital  ordinary share of,Called up share capital 1 ordinary share of 1 1 1,1,2016.0,£
8,87.0,1.0,Shareholders funds,Shareholders funds 1 1,1,2017.0,£
9,95.0,0.0,Shareholders funds,Shareholders funds 1 1,1,2016.0,£
