,conf,currYr,label,source,value,year,unit
0,91.0,1.0,Debtors,Debtors 2 5722422 5722422,5722422,2017.0,£
1,88.0,0.0,Debtors,Debtors 2 5722422 5722422,5722422,2016.0,£
2,95.0,1.0,Creditors amounts falling,Creditors amounts falling 3 41000 41000,41000,2017.0,£
3,95.0,0.0,Creditors amounts falling,Creditors amounts falling 3 41000 41000,41000,2016.0,£
4,85.0,1.0,Net current assets,Net current assets 5681422 5681422,5681422,2017.0,£
5,72.0,0.0,Net current assets,Net current assets 5681422 5681422,5681422,2016.0,£
6,61.0,1.0,None Net assets,None Net assets 5681422 5 681422,5,2017.0,£
7,66.0,0.0,None Net assets,None Net assets 5681422 5 681422,681422,2016.0,£
8,96.0,1.0,Called up share capital,Called up share capital 4 6500000 6500000,6500000,2017.0,£
9,96.0,0.0,Called up share capital,Called up share capital 4 6500000 6500000,6500000,2016.0,£
10,96.0,1.0,Other reserves,Other reserves 2650 2650,2650,2017.0,£
11,96.0,0.0,Other reserves,Other reserves 2650 2650,2650,2016.0,£
12,94.0,1.0,Profit and loss account,Profit and loss account 5 821228 821228,821228,2017.0,£
13,96.0,0.0,Profit and loss account,Profit and loss account 5 821228 821228,821228,2016.0,£
14,95.0,1.0,Shareholders funds,Shareholders funds 6 5681422 5681422,5681422,2017.0,£
15,94.0,0.0,Shareholders funds,Shareholders funds 6 5681422 5681422,5681422,2016.0,£
