,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Tangible assets,Tangible assets 4 7704 3321,7704,2017.0,£
1,95.0,0.0,Tangible assets,Tangible assets 4 7704 3321,3321,2016.0,£
2,95.0,1.0,Debtors,Debtors 3 64516 44787,64516,2017.0,£
3,96.0,0.0,Debtors,Debtors 3 64516 44787,44787,2016.0,£
4,94.0,1.0,Cash at bank and in hand,Cash at bank and in hand 3971 742,3971,2017.0,£
5,95.0,0.0,Cash at bank and in hand,Cash at bank and in hand 3971 742,742,2016.0,£
6,96.0,1.0,Creditors Amounts falling due within one year,Creditors Amounts falling due within one year  41752 22722,41752,2017.0,£
7,0.0,0.0,Creditors Amounts falling due within one year,Creditors Amounts falling due within one year  41752 22722,22722,2016.0,£
8,93.0,1.0,Net current assets,Net current assets 26735 22807,26735,2017.0,£
9,96.0,0.0,Net current assets,Net current assets 26735 22807,22807,2016.0,£
10,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 34439 26128,34439,2017.0,£
11,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 34439 26128,26128,2016.0,£
12,95.0,1.0,Creditors Amounts falling due after more than one year,Creditors Amounts falling due after more than one year 8 3750 3750,3750,2017.0,£
13,84.0,0.0,Creditors Amounts falling due after more than one year,Creditors Amounts falling due after more than one year 8 3750 3750,3750,2016.0,£
14,96.0,1.0,Net assets,Net assets 30689 22378,30689,2017.0,£
15,96.0,0.0,Net assets,Net assets 30689 22378,22378,2016.0,£
16,95.0,1.0,Called up share capital,Called up share capital 150 150,150,2017.0,£
17,96.0,0.0,Called up share capital,Called up share capital 150 150,150,2016.0,£
18,96.0,1.0,Share premium reserve,Share premium reserve 29970 29970,29970,2017.0,£
19,96.0,0.0,Share premium reserve,Share premium reserve 29970 29970,29970,2016.0,£
20,88.0,1.0,Profit and loss account,Profit and loss account 569 7742,569,2017.0,£
21,96.0,0.0,Profit and loss account,Profit and loss account 569 7742,7742,2016.0,£
22,59.0,1.0,Total equity,Total equity 30689 22378,30689,2017.0,£
23,27.0,0.0,Total equity,Total equity 30689 22378,22378,2016.0,£
