,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Debtors amounts falling due within one year,Debtors amounts falling due within one year 4 40755 5500,40755,2016.0,£
1,96.0,0.0,Debtors amounts falling due within one year,Debtors amounts falling due within one year 4 40755 5500,5500,2015.0,£
2,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 171322 188340,171322,2016.0,£
3,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 171322 188340,188340,2015.0,£
4,87.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 5 93913 61034,93913,2016.0,£
5,96.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 5 93913 61034,61034,2015.0,£
6,96.0,1.0,Net current assets,Net current assets 118164  132806,118164,2016.0,£
7,57.0,0.0,Net current assets,Net current assets 118164  132806,132806,2015.0,£
8,95.0,1.0,Total assets less current liabilities,Total assets less current liabilities 118164 132806,118164,2016.0,£
9,93.0,0.0,Total assets less current liabilities,Total assets less current liabilities 118164 132806,132806,2015.0,£
10,96.0,1.0,Net assets,Net assets 118164 132806,118164,2016.0,£
11,93.0,0.0,Net assets,Net assets 118164 132806,132806,2015.0,£
12,96.0,1.0,Share capital,Share capital 1 1,1,2016.0,£
13,96.0,0.0,Share capital,Share capital 1 1,1,2015.0,£
14,95.0,1.0,Profit and loss account,Profit and loss account 118163 132805,118163,2016.0,£
15,96.0,0.0,Profit and loss account,Profit and loss account 118163 132805,132805,2015.0,£
