,conf,currYr,label,source,value,year,unit
0,96.0,1.0,FixedAssets,FixedAssets 3052 3722,3052,2018.0,£
1,95.0,0.0,FixedAssets,FixedAssets 3052 3722,3722,2017.0,£
2,96.0,1.0,Current assets,Current assets 41 369,41,2018.0,£
3,76.0,0.0,Current assets,Current assets 41 369,369,2017.0,£
4,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 471 798,471,2018.0,£
5,95.0,0.0,Total assets less current liabilities,Total assets less current liabilities 471 798,798,2017.0,£
6,96.0,1.0,Total net assets liabilities,Total net assets liabilities 471 798,471,2018.0,£
7,96.0,0.0,Total net assets liabilities,Total net assets liabilities 471 798,798,2017.0,£
8,93.0,1.0,Capital and reserves,Capital and reserves 471 798,471,2018.0,£
9,95.0,0.0,Capital and reserves,Capital and reserves 471 798,798,2017.0,£
