,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Investments,Investments 11 5 3,5,2017.0,£
1,96.0,0.0,Investments,Investments 11 5 3,3,2016.0,£
2,96.0,1.0,Debtors,Debtors 12 98 98,98,2017.0,£
3,96.0,0.0,Debtors,Debtors 12 98 98,98,2016.0,£
4,96.0,1.0,Net current assets,Net current assets 95 97,95,2017.0,£
5,96.0,0.0,Net current assets,Net current assets 95 97,97,2016.0,£
6,96.0,1.0,Net assets,Net assets 100 100,100,2017.0,£
7,96.0,0.0,Net assets,Net assets 100 100,100,2016.0,£
8,96.0,1.0,Called up share capital,Called up share capital 100 100,100,2017.0,£
9,96.0,0.0,Called up share capital,Called up share capital 100 100,100,2016.0,£
10,96.0,1.0,Total equity,Total equity 100 100,100,2017.0,£
11,96.0,0.0,Total equity,Total equity 100 100,100,2016.0,£
