,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Creditors amounts falling due within one year,year 3 90108 191615,90108,2018.0,£
1,95.0,0.0,Creditors amounts falling due within one year,year 3 90108 191615,191615,2017.0,£
2,84.0,1.0,Net current llabilities,Net current llabilities 0108 90108,0108,2018.0,£
3,69.0,0.0,Net current llabilities,Net current llabilities 0108 90108,90108,2017.0,£
4,76.0,1.0,Total assets less current liabilities,Total assets less current liabilities 90108 90 108,90,2018.0,£
5,94.0,0.0,Total assets less current liabilities,Total assets less current liabilities 90108 90 108,108,2017.0,£
6,84.0,1.0,Net llablilities,Net llablilities 90108 90 108,90,2018.0,£
7,84.0,0.0,Net llablilities,Net llablilities 90108 90 108,108,2017.0,£
8,86.0,1.0,Called up share capital,Called up share capital 1 1,1,2018.0,£
9,96.0,0.0,Called up share capital,Called up share capital 1 1,1,2017.0,£
10,87.0,1.0,Profit and loss account,Profit and loss account 0109 30109,0109,2018.0,£
11,86.0,0.0,Profit and loss account,Profit and loss account 0109 30109,30109,2017.0,£
