,conf,currYr,label,source,value,year,unit
0,92.0,1.0,Tangible assets,Tangible assets 11 6455747 6141937,6455747,2017.0,£
1,95.0,0.0,Tangible assets,Tangible assets 11 6455747 6141937,6141937,2016.0,£
2,96.0,1.0,Investments,Investments 12 398 398,398,2017.0,£
3,96.0,0.0,Investments,Investments 12 398 398,398,2016.0,£
4,96.0,1.0,Stocks,Stocks 15 416655 450306,416655,2017.0,£
5,96.0,0.0,Stocks,Stocks 15 416655 450306,450306,2016.0,£
6,96.0,1.0,Debtors .,Debtors 17. 880856 1040754,880856,2017.0,£
7,96.0,0.0,Debtors .,Debtors 17. 880856 1040754,1040754,2016.0,£
8,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 22761 19860,22761,2017.0,£
9,95.0,0.0,Cash at bank and in hand,Cash at bank and in hand 22761 19860,19860,2016.0,£
10,96.0,1.0,Net current liabilities,Net current liabilities 3774879 3766697,3774879,2017.0,£
11,96.0,0.0,Net current liabilities,Net current liabilities 3774879 3766697,3766697,2016.0,£
12,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 2681266 2375638,2681266,2017.0,£
13,95.0,0.0,Total assets less current liabilities,Total assets less current liabilities 2681266 2375638,2375638,2016.0,£
14,96.0,1.0,Provisions for liabilities,Provisions for liabilities 20 215453 215453,215453,2017.0,£
15,96.0,0.0,Provisions for liabilities,Provisions for liabilities 20 215453 215453,215453,2016.0,£
16,95.0,1.0,Net assets,Net assets 2465813 2160185,2465813,2017.0,£
17,95.0,0.0,Net assets,Net assets 2465813 2160185,2160185,2016.0,£
18,96.0,1.0,Called up share capital,Called up share capital 23 200001 200001,200001,2017.0,£
19,96.0,0.0,Called up share capital,Called up share capital 23 200001 200001,200001,2016.0,£
20,92.0,1.0,Other reserves,Other reserves 738211 772645,738211,2017.0,£
21,94.0,0.0,Other reserves,Other reserves 738211 772645,772645,2016.0,£
22,62.0,1.0,Profit and loss. reserves,Profit and loss. reserves 1527601 1187539,1527601,2017.0,£
23,96.0,0.0,Profit and loss. reserves,Profit and loss. reserves 1527601 1187539,1187539,2016.0,£
24,96.0,1.0,Total equity,Total equity 2465813 2160185,2465813,2017.0,£
25,96.0,0.0,Total equity,Total equity 2465813 2160185,2160185,2016.0,£
