,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Fixed assets,Fixed assets 22670 28976,22670,2006.0,£
1,96.0,0.0,Fixed assets,Fixed assets 22670 28976,28976,2005.0,£
2,96.0,1.0,Current assets,Current assets 191893 165135,191893,2006.0,£
3,88.0,0.0,Current assets,Current assets 191893 165135,165135,2005.0,£
4,93.0,1.0,Prepayments and accrued income,Prepayments and accrued income 7276 7044,7276,2006.0,£
5,83.0,0.0,Prepayments and accrued income,Prepayments and accrued income 7276 7044,7044,2005.0,£
6,96.0,1.0,Creditors amounts falling due within one year,one year 63729 68486,63729,2006.0,£
7,93.0,0.0,Creditors amounts falling due within one year,one year 63729 68486,68486,2005.0,£
8,96.0,1.0,Net current assets,Net current assets 135440 104193,135440,2006.0,£
9,96.0,0.0,Net current assets,Net current assets 135440 104193,104193,2005.0,£
10,95.0,1.0,Total assets less current liabilities,Total assets less current liabilities 158110 133169,158110,2006.0,£
11,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 158110 133169,133169,2005.0,£
12,96.0,1.0,Net assets,Net assets 158110 133169,158110,2006.0,£
13,95.0,0.0,Net assets,Net assets 158110 133169,133169,2005.0,£
14,96.0,1.0,Capital and reserves,Capital and reserves 158110 133169,158110,2006.0,£
15,88.0,0.0,Capital and reserves,Capital and reserves 158110 133169,133169,2005.0,£
