,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Current assets,Current assets 8847 10448,8847,2006.0,£
1,96.0,0.0,Current assets,Current assets 8847 10448,10448,2005.0,£
2,96.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 6554 9396,6554,2006.0,£
3,95.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 6554 9396,9396,2005.0,£
4,89.0,1.0,Net Current Assets,Net Current Assets 2293 7052,2293,2006.0,£
5,92.0,0.0,Net Current Assets,Net Current Assets 2293 7052,7052,2005.0,£
6,66.0,1.0,Total assets less current liabilities,Total assets less current liabilities 2412 7052,2412,2006.0,£
7,94.0,0.0,Total assets less current liabilities,Total assets less current liabilities 2412 7052,7052,2005.0,£
8,96.0,1.0,Accruals and deferred income,Accruals and deferred income 1400 900,1400,2006.0,£
9,95.0,0.0,Accruals and deferred income,Accruals and deferred income 1400 900,900,2005.0,£
10,68.0,1.0,Net Assets,Net Assets 1012 162,1012,2006.0,£
11,96.0,0.0,Net Assets,Net Assets 1012 162,162,2005.0,£
12,83.0,1.0,Capital and reserves,Capital and reserves 1012 152,1012,2006.0,£
13,96.0,0.0,Capital and reserves,Capital and reserves 1012 152,152,2005.0,£
