,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Intangible assets,Intangible assets 5 266861 308997,266861,2017.0,£
1,96.0,0.0,Intangible assets,Intangible assets 5 266861 308997,308997,2016.0,£
2,96.0,1.0,Tangible assets,Tangible assets 6 331535 396706,331535,2017.0,£
3,94.0,0.0,Tangible assets,Tangible assets 6 331535 396706,396706,2016.0,£
4,96.0,1.0,Stocks,Stocks 7 857300 1188140,857300,2017.0,£
5,96.0,0.0,Stocks,Stocks 7 857300 1188140,1188140,2016.0,£
6,90.0,1.0,Debtors,Debtors 8 2563297 2287239,2563297,2017.0,£
7,96.0,0.0,Debtors,Debtors 8 2563297 2287239,2287239,2016.0,£
8,96.0,1.0,Cash in hand,Cash in hand 8039 598,8039,2017.0,£
9,96.0,0.0,Cash in hand,Cash in hand 8039 598,598,2016.0,£
10,90.0,1.0,Amounts falling due within one year,Amounts falling due within one year 9 1918714 1927803,1918714,2017.0,£
11,92.0,0.0,Amounts falling due within one year,Amounts falling due within one year 9 1918714 1927803,1927803,2016.0,£
12,96.0,1.0,LIABILITIES,LIABILITIES 2108318 2253877,2108318,2017.0,£
13,95.0,0.0,LIABILITIES,LIABILITIES 2108318 2253877,2253877,2016.0,£
14,89.0,1.0,Amounts falling due after more than one year,one year 10 1051699 1201584,1051699,2017.0,£
15,92.0,0.0,Amounts falling due after more than one year,one year 10 1051699 1201584,1201584,2016.0,£
16,95.0,1.0,PROVISIONS FOR LIABILITIES,PROVISIONS FOR LIABILITIES 12 79875 107035,79875,2017.0,£
17,96.0,0.0,PROVISIONS FOR LIABILITIES,PROVISIONS FOR LIABILITIES 12 79875 107035,107035,2016.0,£
18,95.0,1.0,NET ASSETS,NET ASSETS 976744 945258,976744,2017.0,£
19,95.0,0.0,NET ASSETS,NET ASSETS 976744 945258,945258,2016.0,£
20,96.0,1.0,Called up share capital,Called up share capital 13 1000 1000,1000,2017.0,£
21,93.0,0.0,Called up share capital,Called up share capital 13 1000 1000,1000,2016.0,£
22,95.0,1.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 976744 945258,976744,2017.0,£
23,96.0,0.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 976744 945258,945258,2016.0,£
