,conf,currYr,label,source,value,year,unit
0,88.0,1.0,Tangible assets,Tangible assets  3 6872  8795,6872,2017.0,£
1,0.0,0.0,Tangible assets,Tangible assets  3 6872  8795,8795,2016.0,£
2,96.0,1.0,Debtors,Debtors 4 759654 502936,759654,2017.0,£
3,96.0,0.0,Debtors,Debtors 4 759654 502936,502936,2016.0,£
4,95.0,1.0,Cash at bank and in hand,Cash at bank and in hand 647180 730546,647180,2017.0,£
5,92.0,0.0,Cash at bank and in hand,Cash at bank and in hand 647180 730546,730546,2016.0,£
6,96.0,1.0,Creditors amounts falling due within  . one year .,one year . 5 1197661 977917,1197661,2017.0,£
7,96.0,0.0,Creditors amounts falling due within  . one year .,one year . 5 1197661 977917,977917,2016.0,£
8,96.0,1.0,Net current assets  . .,Net current assets  . . 209173 255565,209173,2017.0,£
9,96.0,0.0,Net current assets  . .,Net current assets  . . 209173 255565,255565,2016.0,£
10,92.0,1.0,Total assets less current liabilities .,Total assets less current liabilities . 216045 264360,216045,2017.0,£
11,96.0,0.0,Total assets less current liabilities .,Total assets less current liabilities . 216045 264360,264360,2016.0,£
12,96.0,1.0,Called up share capital,Called up share capital 6 100 100,100,2017.0,£
13,95.0,0.0,Called up share capital,Called up share capital 6 100 100,100,2016.0,£
14,87.0,1.0,Profit and loss reserves,Profit and loss reserves  215945 264260,215945,2017.0,£
15,96.0,0.0,Profit and loss reserves,Profit and loss reserves  215945 264260,264260,2016.0,£
16,95.0,1.0,Total equity,Total equity 216045 264360,216045,2017.0,£
17,96.0,0.0,Total equity,Total equity 216045 264360,264360,2016.0,£
