,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Intangible assets,Intangible assets 28584 44917,28584,2018.0,£
1,96.0,0.0,Intangible assets,Intangible assets 28584 44917,44917,2017.0,£
2,96.0,1.0,Tangible assets oa,Tangible assets oa 30795 24718,30795,2018.0,£
3,96.0,0.0,Tangible assets oa,Tangible assets oa 30795 24718,24718,2017.0,£
4,92.0,1.0,Debtors amounts falling due within one year,Debtors amounts falling due within one year 788034 842352,788034,2018.0,£
5,94.0,0.0,Debtors amounts falling due within one year,Debtors amounts falling due within one year 788034 842352,842352,2017.0,£
6,96.0,1.0,Cash at bank and in hand,Cash at bank and in hand 732649 664624,732649,2018.0,£
7,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 732649 664624,664624,2017.0,£
8,95.0,1.0,Creditors amounts falling due within one year,year 10 1053594 1225644,1053594,2018.0,£
9,52.0,0.0,Creditors amounts falling due within one year,year 10 1053594 1225644,1225644,2017.0,£
10,94.0,1.0,Net current assets,Net current assets 467089 281992,467089,2018.0,£
11,96.0,0.0,Net current assets,Net current assets 467089 281992,281992,2017.0,£
12,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 35285 351627,35285,2018.0,£
13,0.0,0.0,Total assets less current liabilities,Total assets less current liabilities 35285 351627,351627,2017.0,£
14,96.0,1.0,Deferred tax,Deferred tax 12 5543 2278,5543,2018.0,£
15,96.0,0.0,Deferred tax,Deferred tax 12 5543 2278,2278,2017.0,£
16,91.0,1.0,Net assets,Net assets 529742 349349,529742,2018.0,£
17,93.0,0.0,Net assets,Net assets 529742 349349,349349,2017.0,£
18,96.0,1.0,Called up share capital,Called up share capital 13 187 187,187,2018.0,£
19,96.0,0.0,Called up share capital,Called up share capital 13 187 187,187,2017.0,£
20,92.0,1.0,Profit and loss account,Profit and loss account 529555 349 162,349,2018.0,£
21,92.0,0.0,Profit and loss account,Profit and loss account 529555 349 162,162,2017.0,£
