,conf,currYr,label,source,value,year,unit
0,92.0,1.0,Current assets,Current assets 42018 1188,42018,2018.0,£
1,96.0,0.0,Current assets,Current assets 42018 1188,1188,2017.0,£
2,94.0,1.0,Prepayments and accrued income,Prepayments and accrued income 2757 2230,2757,2018.0,£
3,96.0,0.0,Prepayments and accrued income,Prepayments and accrued income 2757 2230,2230,2017.0,£
4,96.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 44754 3398,44754,2018.0,£
5,96.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 44754 3398,3398,2017.0,£
6,97.0,1.0,Net assets,Net assets 21 20,21,2018.0,£
7,72.0,0.0,Net assets,Net assets 21 20,20,2017.0,£
8,97.0,1.0,Capital and reserves,Capital and reserves 21 20,21,2018.0,£
9,87.0,0.0,Capital and reserves,Capital and reserves 21 20,20,2017.0,£
