,conf,currYr,label,source,value,year,unit
0,96.0,1.0,CURRENT ASSETS,CURRENT ASSETS 1359 1057,1359,2018.0,£
1,96.0,0.0,CURRENT ASSETS,CURRENT ASSETS 1359 1057,1057,2017.0,£
2,96.0,1.0,Amounts falling due within one year,Amounts falling due within one year 388 376,388,2018.0,£
3,96.0,0.0,Amounts falling due within one year,Amounts falling due within one year 388 376,376,2017.0,£
4,92.0,1.0,NET CURRENT ASSETS,NET CURRENT ASSETS 971 681,971,2018.0,£
5,95.0,0.0,NET CURRENT ASSETS,NET CURRENT ASSETS 971 681,681,2017.0,£
6,95.0,1.0,LIABILITIES,LIABILITIES 971 681,971,2018.0,£
7,71.0,0.0,LIABILITIES,LIABILITIES 971 681,681,2017.0,£
8,95.0,1.0,RESERVES,RESERVES 971 681,971,2018.0,£
9,88.0,0.0,RESERVES,RESERVES 971 681,681,2017.0,£
