,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Tangible assets,Tangible assets 3 2467 2669,2467,2017.0,£
1,96.0,0.0,Tangible assets,Tangible assets 3 2467 2669,2669,2016.0,£
2,95.0,1.0,Debtors,Debtors 4 4928 21892,4928,2017.0,£
3,96.0,0.0,Debtors,Debtors 4 4928 21892,21892,2016.0,£
4,96.0,1.0,Cash at bank,Cash at bank 34759 5959,34759,2017.0,£
5,96.0,0.0,Cash at bank,Cash at bank 34759 5959,5959,2016.0,£
6,96.0,1.0,Amounts falling due within one year,Amounts falling due within one year 5 14120 11240,14120,2017.0,£
7,96.0,0.0,Amounts falling due within one year,Amounts falling due within one year 5 14120 11240,11240,2016.0,£
8,75.0,1.0,NET CURRENT ASSETS,NET CURRENT ASSETS 25567 16611,25567,2017.0,£
9,96.0,0.0,NET CURRENT ASSETS,NET CURRENT ASSETS 25567 16611,16611,2016.0,£
10,96.0,1.0,LIABILITIES,LIABILITIES 28034 19280,28034,2017.0,£
11,96.0,0.0,LIABILITIES,LIABILITIES 28034 19280,19280,2016.0,£
12,96.0,1.0,Called up share capital,Called up share capital 6 100 100,100,2017.0,£
13,97.0,0.0,Called up share capital,Called up share capital 6 100 100,100,2016.0,£
14,96.0,1.0,Retained earnings,Retained earnings 27934 19180,27934,2017.0,£
15,93.0,0.0,Retained earnings,Retained earnings 27934 19180,19180,2016.0,£
16,96.0,1.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 28034 19280,28034,2017.0,£
17,95.0,0.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 28034 19280,19280,2016.0,£
